"","type","country","year","mood","Heterogeneity"
"3246","President","Guatemala",2000,0.0274257850249148,5.19031419875656
"3261","President","Guatemala",2004,1.43331606642776,5.58115584707609
"3276","President","Guatemala",2008,1.43760966193907,5.57339865251981
"3291","President","Guatemala",2012,1.70617817122365,5.44566424035126
"3306","President","Honduras",1994,1.55681570337635,5.86705720387799
"3321","President","Honduras",1997,1.28486411194966,5.96897182369582
"3336","President","Honduras",2002,0.988869209004835,6.1763849979989
"3351","President","Honduras",2006,-0.0473503788354256,5.69063622625941
"3366","President","Honduras",2010,1.43741890881444,5.92815246009815
"3381","President","Mexico",1994,0.491210835077825,4.5243160024233
"3396","President","Mexico",1997,2.58076475135263,2.72460712522174
"3411","President","Mexico",2000,2.28206676926812,3.00764538150572
"3426","President","Mexico",2003,2.22164752259507,2.90246580746573
"3441","President","Mexico",2006,2.00601935622318,3.22639492685978
"3456","President","Mexico",2009,1.95849945704638,3.55679036091991
"3471","President","Nicaragua",1996,2.66496153075989,5.26009553360817
"3486","President","Nicaragua",2002,1.78651265137577,3.53701061920914
"3501","President","Nicaragua",2007,1.64651027522974,6.3792767869133
"3516","President","Panama",1999,1.09239177209486,6.68007184585761
"3531","President","Panama",2004,1.80990233351209,6.28181372390136
"3546","President","Panama",2009,2.14964908599664,4.40127553578623
"3561","President","Paraguay",1993,1.87599623115639,6.76404152697
"3576","President","Paraguay",1998,2.20711146174273,6.28775347040162
"3591","President","Paraguay",2003,1.62326789368911,6.84959821846913
"3606","President","Paraguay",2008,0.783020663241187,7.01930594935701
"3621","President","Peru",1995,0.431749328610945,6.36419974472738
"3636","President","Peru",2001,1.22453079659944,6.11799519916813
"3651","President","Peru",2006,1.64607101437133,6.08970886325097
"3666","President","Uruguay",1995,0.960548822169168,6.56551556223168
"3681","President","Uruguay",2000,1.6202588854625,6.55456680998309
"3696","President","Uruguay",2005,1.53514225808895,6.62798000207521
"3711","President","Uruguay",2009,0.148408883308786,6.30759930213399
"3726","President","Venezuela",1993,1.26850894077664,7.23529130061949
"3741","President","Venezuela",2000,0.605750628195954,6.95363187056078
"3756","Senator","Argentina",1995,1.70929320339689,2.40827060675643
"3765","Senator","Argentina",1997,1.19018345762235,0.424463911412343
"3779","Senator","Argentina",2003,0.477242858556924,1.23120096482988
"3790","Senator","Argentina",2005,0.0868726332997811,3.32327548246208
"3799","Senator","Argentina",2009,-0.744341216878267,2.31718460314757
"3805","Senator","Bolivia",1993,1.81848918026297,0.43177389188855
"3815","Senator","Bolivia",1997,0.833009174128997,0.444909532471415
"3829","Senator","Bolivia",2002,0.298617604427017,1.92867413966065
"3840","Senator","Bolivia",2006,0.293602211612609,1.94341616855215
"3849","Senator","Brazil",2003,0.586764318267806,0.953626770962133
"3860","Senator","Brazil",2007,1.17953375787868,2.44852072109973
"3867","Senator","Brazil",2013,2.2231158660131,0.711801045030755
"3874","Senator","Chile",1993,2.1594068737503,0.984772240346699
"3884","Senator","Chile",1997,1.28845568401484,0.283531599405349
"3898","Senator","Chile",2002,1.02411040020874,0.732757869491029
"3909","Senator","Chile",2006,1.04739755626733,2.02642004394124
"3918","Senator","Chile",2010,0.86684383436608,3.07461354037718
"3925","Senator","Colombia",1998,0.869161337439157,0.982557189286577
"3939","Senator","Colombia",2002,-0.0731623149116087,2.15373341009783
"3950","Senator","Colombia",2006,0.528229621652606,1.94340018275632
"3958","Senator","Colombia",2010,-0.0415136076250328,4.7156871464977
"3965","Senator","DominicanRep",1994,0.396367758182312,3.08185833644414
"3973","Senator","DominicanRep",1998,0.584416017640337,0.791377067803254
"3987","Senator","DominicanRep",2002,0.0184194647369846,1.32956197511644
"3997","Senator","DominicanRep",2006,1.01640182574372,1.14987705517879
"4006","Senator","DominicanRep",2010,0.30951662140815,3.45936687058082
"4013","Senator","Mexico",1994,0.436596153150757,2.34569425921989
"4023","Senator","Mexico",1997,0.584208857481623,0.640884307795633
"4036","Senator","Mexico",2000,0.503481270466532,0.641468159227669
"4050","Senator","Mexico",2003,-0.0143731563535224,2.09499006859021
"4061","Senator","Mexico",2006,-0.1847734240315,1.19641725590953
"4070","Senator","Mexico",2009,0.159712039657092,2.19219905957219
"4076","Senator","Paraguay",1993,1.18743094961437,3.57908544395487
"4086","Senator","Paraguay",1998,1.36817871195987,0.450593647001444
"4100","Senator","Paraguay",2003,0.399312550178201,1.98211512522886
"4111","Senator","Paraguay",2008,1.22008198938063,0.969541786652776
"4119","Senator","Uruguay",1995,1.1951918207496,3.14851167986261
"4128","Senator","Uruguay",2000,1.10424211843688,0.607526300893203
"4142","Senator","Uruguay",2005,0.385713251069917,1.9012532981355
"4153","Senator","Uruguay",2009,-0.670422008104722,2.9817765164305
"541","Policy","Argentina",1985,0.743046193858628,1
"54210","Policy","Argentina",1986,0.711132944666137,1
"543","Policy","Argentina",1987,0.786033371640596,1
"5441","Policy","Argentina",1988,0.783575155347753,1
"545","Policy","Argentina",1989,0.883886910350232,1
"61000","Policy","Argentina",1990,0.979731838738602,1
"71000","Policy","Argentina",1991,1.04336119797657,1
"8","Policy","Argentina",1992,1.05519852994474,1
"9102","Policy","Argentina",1993,1.11330160176309,1
"10","Policy","Argentina",1994,1.11053401420367,1
"11100","Policy","Argentina",1995,1.13018332527363,1
"12100","Policy","Argentina",1996,1.13029229501696,1
"13100","Policy","Argentina",1997,1.1290918158533,1
"14100","Policy","Argentina",1998,2.22879205465898,1
"15","Policy","Argentina",1999,2.23358940106622,1
"16100","Policy","Argentina",2000,2.23482292179369,1
"17","Policy","Argentina",2001,1.93358154495123,1
"18100","Policy","Argentina",2002,1.89612845904337,1
"19","Policy","Argentina",2003,1.93367324663883,1
"20","Policy","Argentina",2004,1.9400439977191,1
"21100","Policy","Argentina",2005,1.81897129103665,1
"22100","Policy","Argentina",2006,1.81725002073433,1
"23100","Policy","Argentina",2007,1.81569466013362,1
"24100","Policy","Argentina",2008,1.84378753445378,1
"25100","Policy","Argentina",2009,1.81743054871152,1
"26","Policy","Argentina",2010,1.0655249221142,1
"27100","Policy","Argentina",2011,1.14564455076468,1
"28","Policy","Argentina",2012,1.14600418620989,1
"29100","Policy","Argentina",2013,1.06381219161513,1
"30100","Policy","Argentina",2014,0.974023071676391,1
"31100","Policy","Bolivia",1985,0.487352046856541,1
"32100","Policy","Bolivia",1986,0.633911407507076,1
"33","Policy","Bolivia",1987,1.00368336308498,1
"34100","Policy","Bolivia",1988,1.28692754441368,1
"351","Policy","Bolivia",1989,1.2585244081302,1
"36100","Policy","Bolivia",1990,0.997945939977515,1
"37","Policy","Bolivia",1991,1.21277624751351,1
"385","Policy","Bolivia",1992,1.20611734906011,1
"39100","Policy","Bolivia",1993,1.26260349229439,1
"40100","Policy","Bolivia",1994,1.29793488685533,1
"41100","Policy","Bolivia",1995,1.24816848423794,1
"42100","Policy","Bolivia",1996,1.2491129417713,1
"43100","Policy","Bolivia",1997,1.35194489245166,1
"448","Policy","Bolivia",1998,2.1790667123805,1
"45100","Policy","Bolivia",1999,2.16864530606712,1
"466","Policy","Bolivia",2000,2.1217931552896,1
"47100","Policy","Bolivia",2001,2.12580430282644,1
"48100","Policy","Bolivia",2002,2.06117415231187,1
"49100","Policy","Bolivia",2003,2.07992373768415,1
"50100","Policy","Bolivia",2004,2.06666445098648,1
"51","Policy","Bolivia",2005,2.1071223576366,1
"52100","Policy","Bolivia",2006,2.06865522318287,1
"53","Policy","Bolivia",2007,2.06862260935123,1
"54100","Policy","Bolivia",2008,2.06482758212446,1
"55","Policy","Bolivia",2009,1.87610856915854,1
"59610","Policy","Bolivia",2010,1.30891757451156,1
"597","Policy","Bolivia",2011,1.31189438684999,1
"598","Policy","Bolivia",2012,1.30389868361327,1
"599","Policy","Bolivia",2013,1.23895472727208,1
"6001","Policy","Bolivia",2014,1.27483514462174,1
"61100","Policy","Brazil",1985,0.60608384530266,1
"62","Policy","Brazil",1986,0.605830492092011,1
"63100","Policy","Brazil",1987,0.636405525352036,1
"64","Policy","Brazil",1988,0.658846249544813,1
"65100","Policy","Brazil",1989,1.03177306717153,1
"66100","Policy","Brazil",1990,1.05556392644264,1
"67100","Policy","Brazil",1991,1.0550070773177,1
"68100","Policy","Brazil",1992,1.06918482159446,1
"69","Policy","Brazil",1993,1.15956911140698,1
"70100","Policy","Brazil",1994,1.17510731111346,1
"71","Policy","Brazil",1995,1.16798700691088,1
"72100","Policy","Brazil",1996,1.18082916401207,1
"73","Policy","Brazil",1997,1.22394052386035,1
"741","Policy","Brazil",1998,1.22537467427839,1
"75100","Policy","Brazil",1999,1.20287005222919,1
"76100","Policy","Brazil",2000,1.21043128309165,1
"77100","Policy","Brazil",2001,1.21538352789354,1
"78100","Policy","Brazil",2002,1.15097506483691,1
"79100","Policy","Brazil",2003,2.24267681980029,1
"801","Policy","Brazil",2004,2.24253148519736,1
"81100","Policy","Brazil",2005,2.24201087349088,1
"82","Policy","Brazil",2006,2.2420925394364,1
"83100","Policy","Brazil",2007,2.24370314927653,1
"84100","Policy","Brazil",2008,2.29941734910047,1
"85100","Policy","Brazil",2009,2.30373539547244,1
"8643","Policy","Brazil",2010,1.42722155745271,1
"8710","Policy","Brazil",2011,1.42594854333215,1
"8811","Policy","Brazil",2012,1.61882897429806,1
"89","Policy","Brazil",2013,1.42461820963727,1
"9010","Policy","Brazil",2014,1.610853789848,1
"91","Policy","Chile",1985,0.951971870478125,1
"92","Policy","Chile",1986,1.10324874146256,1
"9327","Policy","Chile",1987,1.10459416971447,1
"9428","Policy","Chile",1988,1.13691514478229,1
"9510","Policy","Chile",1989,1.13848554241037,1
"9610","Policy","Chile",1990,1.13258424047411,1
"97100","Policy","Chile",1991,1.11918538874717,1
"98","Policy","Chile",1992,1.11307143411903,1
"99100","Policy","Chile",1993,1.1120730049088,1
"100","Policy","Chile",1994,1.11191509005961,1
"101100","Policy","Chile",1995,1.12798566288902,1
"102100","Policy","Chile",1996,1.13022015737767,1
"103100","Policy","Chile",1997,1.88229439533966,1
"104100","Policy","Chile",1998,1.88512480655923,1
"105","Policy","Chile",1999,1.93902074213076,1
"106100","Policy","Chile",2000,1.92895446189805,1
"107","Policy","Chile",2001,2.28463154385583,1
"10810","Policy","Chile",2002,2.28124268966297,1
"109","Policy","Chile",2003,2.1946602298509,1
"11010","Policy","Chile",2004,2.19038536410451,1
"111","Policy","Chile",2005,2.19330516157639,1
"11210","Policy","Chile",2006,2.19487539156998,1
"11310","Policy","Chile",2007,2.1885259588228,1
"11410","Policy","Chile",2008,2.19293858118096,1
"11510","Policy","Chile",2009,2.19107409557463,1
"116","Policy","Chile",2010,2.01876773639084,1
"11710","Policy","Chile",2011,1.52490982661271,1
"118","Policy","Chile",2012,1.51626065782396,1
"11910","Policy","Chile",2013,1.59288615361425,1
"120","Policy","Chile",2014,1.39730703789423,1
"1211","Policy","Colombia",1985,-0.0201190343359394,1
"12210","Policy","Colombia",1986,0.154418305364148,1
"12310","Policy","Colombia",1987,0.152566647468246,1
"12410","Policy","Colombia",1988,0.153480475203155,1
"12510","Policy","Colombia",1989,0.225142703953797,1
"12610","Policy","Colombia",1990,0.388895654925553,1
"127","Policy","Colombia",1991,0.869549337373987,1
"12810","Policy","Colombia",1992,0.732408279525138,1
"129","Policy","Colombia",1993,0.724793104290584,1
"13010","Policy","Colombia",1994,0.791701123592204,1
"13110","Policy","Colombia",1995,0.837096060293545,1
"13210","Policy","Colombia",1996,0.965976622239185,1
"13310","Policy","Colombia",1997,0.963313370828571,1
"134","Policy","Colombia",1998,0.908207504217829,1
"13510","Policy","Colombia",1999,0.903859254826399,1
"136","Policy","Colombia",2000,0.905284678138006,1
"13710","Policy","Colombia",2001,0.902810851836557,1
"1381","Policy","Colombia",2002,0.903575554575811,1
"139","Policy","Colombia",2003,1.12800429906013,1
"14010","Policy","Colombia",2004,1.1228153353326,1
"14110","Policy","Colombia",2005,0.961035196399039,1
"14210","Policy","Colombia",2006,1.01787025529652,1
"14310","Policy","Colombia",2007,0.995963507127371,1
"14410","Policy","Colombia",2008,1.55341870589379,1
"145","Policy","Colombia",2009,1.24584988691123,1
"14610","Policy","Colombia",2010,1.54381240843086,1
"1471","Policy","Colombia",2011,1.71603889592859,1
"14810","Policy","Colombia",2012,1.72392300609612,1
"14910","Policy","Colombia",2013,1.72031703872028,1
"15010","Policy","Colombia",2014,1.78774880509328,1
"691","Policy","CostaRica",1985,0.0545369757042887,1
"692","Policy","CostaRica",1986,0.402163677023466,1
"15310","Policy","CostaRica",1987,0.624273589095075,1
"154","Policy","CostaRica",1988,0.705855134642864,1
"15510","Policy","CostaRica",1989,0.625660008395383,1
"156","Policy","CostaRica",1990,0.621662070217317,1
"157","Policy","CostaRica",1991,0.623879868943316,1
"15810","Policy","CostaRica",1992,0.703957643386786,1
"15910","Policy","CostaRica",1993,0.626880369925311,1
"16010","Policy","CostaRica",1994,0.756254850971257,1
"16110","Policy","CostaRica",1995,0.755844149757772,1
"16210","Policy","CostaRica",1996,0.47015417187311,1
"163","Policy","CostaRica",1997,0.983407989630748,1
"16410","Policy","CostaRica",1998,1.1142448558111,1
"165","Policy","CostaRica",1999,1.20774784211202,1
"16610","Policy","CostaRica",2000,1.47419911975027,1
"16710","Policy","CostaRica",2001,1.47267597762196,1
"16810","Policy","CostaRica",2002,1.47586411389467,1
"16910","Policy","CostaRica",2003,1.47269436429194,1
"170","Policy","CostaRica",2004,1.47060415011307,1
"17110","Policy","CostaRica",2005,1.35863750244156,1
"172","Policy","CostaRica",2006,1.36216771838116,1
"17310","Policy","CostaRica",2007,1.35925054519211,1
"174","Policy","CostaRica",2008,1.36476059943584,1
"175","Policy","CostaRica",2009,1.35908205290557,1
"17610","Policy","CostaRica",2010,1.65682756958062,1
"17710","Policy","CostaRica",2011,1.65289448475242,1
"17810","Policy","CostaRica",2012,1.64675777404167,1
"17910","Policy","CostaRica",2013,1.64902470072868,1
"18010","Policy","CostaRica",2014,1.85162803819438,1
"451","Policy","DominicanRep",1985,0.583364698916316,1
"45210","Policy","DominicanRep",1986,0.582753699989325,1
"453","Policy","DominicanRep",1987,0.581260687877438,1
"454","Policy","DominicanRep",1988,0.582294916820511,1
"455","Policy","DominicanRep",1989,0.47713967295287,1
"4561","Policy","DominicanRep",1990,0.487251340769809,1
"457","Policy","DominicanRep",1991,0.615525926765608,1
"4581","Policy","DominicanRep",1992,0.86432198025712,1
"459","Policy","DominicanRep",1993,0.958767795130818,1
"460","Policy","DominicanRep",1994,1.121979027426,1
"461","Policy","DominicanRep",1995,1.16439155286044,1
"462","Policy","DominicanRep",1996,1.21765914418317,1
"463","Policy","DominicanRep",1997,1.21792022297077,1
"464","Policy","DominicanRep",1998,1.21823966039229,1
"465","Policy","DominicanRep",1999,1.26091148126505,1
"46610","Policy","DominicanRep",2000,1.26164084605465,1
"467","Policy","DominicanRep",2001,1.30793451040017,1
"46810","Policy","DominicanRep",2002,1.27528926861116,1
"4691","Policy","DominicanRep",2003,1.14951032316323,1
"47010","Policy","DominicanRep",2004,1.15038361178561,1
"471","Policy","DominicanRep",2005,1.48849776361739,1
"472","Policy","DominicanRep",2006,1.38559362616477,1
"473","Policy","DominicanRep",2007,1.48840865483125,1
"474","Policy","DominicanRep",2008,1.49041919430768,1
"475","Policy","DominicanRep",2009,1.49051855606818,1
"476","Policy","DominicanRep",2010,1.64399565793792,1
"477","Policy","DominicanRep",2011,1.40072473734664,1
"478","Policy","DominicanRep",2012,1.49888939376806,1
"479","Policy","DominicanRep",2013,1.35141844355965,1
"480","Policy","DominicanRep",2014,1.40209690237103,1
"72110","Policy","Ecuador",1985,0.243651094512348,1
"72210","Policy","Ecuador",1986,0.211886906384891,1
"7231","Policy","Ecuador",1987,0.210824671352108,1
"18410","Policy","Ecuador",1988,0.433529456564691,1
"18510","Policy","Ecuador",1989,0.32380361077326,1
"18610","Policy","Ecuador",1990,0.72373143687162,1
"18710","Policy","Ecuador",1991,0.566361789564251,1
"188","Policy","Ecuador",1992,0.848886759744652,1
"18910","Policy","Ecuador",1993,0.9455068061873,1
"190","Policy","Ecuador",1994,0.989147617461928,1
"19110","Policy","Ecuador",1995,1.12639859804845,1
"192","Policy","Ecuador",1996,1.12665227473833,1
"1931","Policy","Ecuador",1997,1.12709059442089,1
"19410","Policy","Ecuador",1998,1.1701937900275,1
"19510","Policy","Ecuador",1999,1.03630873440889,1
"19610","Policy","Ecuador",2000,0.953467257194233,1
"19710","Policy","Ecuador",2001,1.0985759029204,1
"19810","Policy","Ecuador",2002,1.06298173167219,1
"199","Policy","Ecuador",2003,1.06507780002467,1
"20010","Policy","Ecuador",2004,1.52864076549038,1
"201","Policy","Ecuador",2005,1.51693142733043,1
"20210","Policy","Ecuador",2006,1.51821114514938,1
"20310","Policy","Ecuador",2007,1.47407882212155,1
"20410","Policy","Ecuador",2008,1.51577103812725,1
"20510","Policy","Ecuador",2009,1.42276736230544,1
"206","Policy","Ecuador",2010,1.58260349891662,1
"20710","Policy","Ecuador",2011,1.13726624115133,1
"208","Policy","Ecuador",2012,1.13721372411569,1
"20910","Policy","Ecuador",2013,1.05397061183893,1
"210","Policy","Ecuador",2014,1.10221614916506,1
"2112","Policy","ElSalvador",1985,0.58779339531541,1
"21210","Policy","ElSalvador",1986,0.457739356253048,1
"21310","Policy","ElSalvador",1987,0.515260705716847,1
"21410","Policy","ElSalvador",1988,0.471592868840367,1
"21510","Policy","ElSalvador",1989,0.562457651679197,1
"21610","Policy","ElSalvador",1990,0.670605713919342,1
"217","Policy","ElSalvador",1991,0.668619283134606,1
"21810","Policy","ElSalvador",1992,0.780025504097316,1
"219","Policy","ElSalvador",1993,0.933973627676159,1
"22010","Policy","ElSalvador",1994,1.08158529033364,1
"22110","Policy","ElSalvador",1995,1.05382623389485,1
"22210","Policy","ElSalvador",1996,1.37305835018,1
"22310","Policy","ElSalvador",1997,1.33556114058114,1
"2241","Policy","ElSalvador",1998,1.39698975671962,1
"22510","Policy","ElSalvador",1999,1.35865419554077,1
"226","Policy","ElSalvador",2000,1.41970507739133,1
"22710","Policy","ElSalvador",2001,1.40324967169068,1
"228","Policy","ElSalvador",2002,1.40052267032526,1
"229","Policy","ElSalvador",2003,1.40343420316437,1
"23010","Policy","ElSalvador",2004,1.42165270145468,1
"23110","Policy","ElSalvador",2005,2.28123283781291,1
"23210","Policy","ElSalvador",2006,2.28127751849811,1
"23310","Policy","ElSalvador",2007,2.29640493717313,1
"23410","Policy","ElSalvador",2008,2.2831162127009,1
"235","Policy","ElSalvador",2009,2.28126764829102,1
"776","Policy","ElSalvador",2010,1.64816108031685,1
"777","Policy","ElSalvador",2011,1.64878142275132,1
"7781","Policy","ElSalvador",2012,1.5107886823846,1
"779","Policy","ElSalvador",2013,1.48328699105568,1
"780","Policy","ElSalvador",2014,1.45001544591369,1
"24110","Policy","Guatemala",1985,0.359474151669774,1
"242","Policy","Guatemala",1986,0.35883748922349,1
"24310","Policy","Guatemala",1987,0.479360437453818,1
"2441","Policy","Guatemala",1988,0.607023283321401,1
"24510","Policy","Guatemala",1989,0.770901646427824,1
"246","Policy","Guatemala",1990,0.876374494824251,1
"247","Policy","Guatemala",1991,0.87707197292377,1
"24810","Policy","Guatemala",1992,0.877968592976003,1
"24910","Policy","Guatemala",1993,0.912248932863839,1
"25010","Policy","Guatemala",1994,1.51011200012573,1
"25110","Policy","Guatemala",1995,1.50796952950041,1
"25210","Policy","Guatemala",1996,1.56594962906008,1
"253","Policy","Guatemala",1997,1.43070540459137,1
"25410","Policy","Guatemala",1998,1.48511322874909,1
"255","Policy","Guatemala",1999,1.52599415672981,1
"25610","Policy","Guatemala",2000,1.5273371675417,1
"25710","Policy","Guatemala",2001,1.49046377461008,1
"25810","Policy","Guatemala",2002,1.48901947022429,1
"25910","Policy","Guatemala",2003,1.44623368933139,1
"260","Policy","Guatemala",2004,1.37808057397603,1
"26110","Policy","Guatemala",2005,1.37839886687258,1
"262","Policy","Guatemala",2006,1.3751453007926,1
"26310","Policy","Guatemala",2007,2.49548998181326,1
"264","Policy","Guatemala",2008,2.50154175751697,1
"265","Policy","Guatemala",2009,2.48203463930283,1
"8061","Policy","Guatemala",2010,1.51323111849642,1
"807","Policy","Guatemala",2011,1.43116970697862,1
"808","Policy","Guatemala",2012,1.42084160388422,1
"809","Policy","Guatemala",2013,1.84641035174104,1
"810","Policy","Guatemala",2014,1.96250035365137,1
"271","Policy","Honduras",1985,0.679630749734415,1
"27210","Policy","Honduras",1986,0.716691195533625,1
"273","Policy","Honduras",1987,0.720002763536783,1
"27410","Policy","Honduras",1988,0.719353611425303,1
"27510","Policy","Honduras",1989,0.635432501699725,1
"27610","Policy","Honduras",1990,0.864828189822718,1
"27710","Policy","Honduras",1991,0.780431087074911,1
"278","Policy","Honduras",1992,0.971676179642819,1
"27910","Policy","Honduras",1993,1.08240649896167,1
"2801","Policy","Honduras",1994,1.14802625735593,1
"28110","Policy","Honduras",1995,1.45301655510346,1
"282","Policy","Honduras",1996,1.16123584074226,1
"283","Policy","Honduras",1997,1.00956282322101,1
"28410","Policy","Honduras",1998,1.15528170627608,1
"28510","Policy","Honduras",1999,1.25544213351933,1
"28610","Policy","Honduras",2000,1.36226156791798,1
"28710","Policy","Honduras",2001,1.36311775216028,1
"28810","Policy","Honduras",2002,1.25299705857581,1
"289","Policy","Honduras",2003,1.3591772475583,1
"29010","Policy","Honduras",2004,1.25010810489324,1
"291","Policy","Honduras",2005,1.20923042255286,1
"29210","Policy","Honduras",2006,1.20925766816194,1
"29310","Policy","Honduras",2007,1.3231160854953,1
"29410","Policy","Honduras",2008,1.56743715140546,1
"29510","Policy","Honduras",2009,2.59672817798932,1
"8361","Policy","Honduras",2010,1.34223147269164,1
"83710","Policy","Honduras",2011,1.21734677980016,1
"838","Policy","Honduras",2012,1.06790167872969,1
"83910","Policy","Honduras",2013,1.47529718597566,1
"840","Policy","Honduras",2014,1.06474692457574,1
"301","Policy","Mexico",1985,0.657149081198745,1
"30210","Policy","Mexico",1986,0.656128371419289,1
"30310","Policy","Mexico",1987,0.773953098081357,1
"30410","Policy","Mexico",1988,0.731377734296621,1
"30510","Policy","Mexico",1989,1.05138053511131,1
"30610","Policy","Mexico",1990,1.12256277457473,1
"307","Policy","Mexico",1991,1.10808490779669,1
"30810","Policy","Mexico",1992,1.13821352272426,1
"309","Policy","Mexico",1993,1.5703551580829,1
"31010","Policy","Mexico",1994,1.57036872054523,1
"31110","Policy","Mexico",1995,1.37167295204172,1
"31210","Policy","Mexico",1996,1.27515239181245,1
"31310","Policy","Mexico",1997,1.45307619200414,1
"3142","Policy","Mexico",1998,1.4554886128439,1
"31510","Policy","Mexico",1999,1.45322819132621,1
"316","Policy","Mexico",2000,1.37475130687261,1
"31710","Policy","Mexico",2001,1.37451416666158,1
"318","Policy","Mexico",2002,0.96369426263764,1
"319","Policy","Mexico",2003,1.00413676421531,1
"320","Policy","Mexico",2004,1.32656999092984,1
"321","Policy","Mexico",2005,1.3294494269855,1
"322","Policy","Mexico",2006,1.35136562022462,1
"3232","Policy","Mexico",2007,1.36469191088815,1
"324","Policy","Mexico",2008,1.29149844879887,1
"325","Policy","Mexico",2009,1.29624510926212,1
"866","Policy","Mexico",2010,1.5591440200465,1
"867","Policy","Mexico",2011,1.5855610140371,1
"868","Policy","Mexico",2012,1.56151632115883,1
"869","Policy","Mexico",2013,1.53998432200473,1
"870","Policy","Mexico",2014,1.55365730885907,1
"33110","Policy","Nicaragua",1985,-0.171552470776823,1
"332","Policy","Nicaragua",1986,0.0537681081228609,1
"33310","Policy","Nicaragua",1987,0.151172118643357,1
"3341","Policy","Nicaragua",1988,0.153672410021938,1
"335","Policy","Nicaragua",1989,0.216471680967783,1
"336","Policy","Nicaragua",1990,0.564751575574249,1
"337","Policy","Nicaragua",1991,0.0825955164157064,1
"338","Policy","Nicaragua",1992,0.317219801413282,1
"3391","Policy","Nicaragua",1993,0.633614825420614,1
"340","Policy","Nicaragua",1994,0.677444059846288,1
"341","Policy","Nicaragua",1995,0.825683492067525,1
"342","Policy","Nicaragua",1996,1.49295282116386,1
"343","Policy","Nicaragua",1997,1.5721586481269,1
"3442","Policy","Nicaragua",1998,1.51887198650992,1
"345","Policy","Nicaragua",1999,1.38931573704595,1
"346","Policy","Nicaragua",2000,1.56572836021258,1
"34710","Policy","Nicaragua",2001,1.46401914515613,1
"348","Policy","Nicaragua",2002,1.46164935859061,1
"34910","Policy","Nicaragua",2003,1.4318708814229,1
"350","Policy","Nicaragua",2004,1.46093814892324,1
"35110","Policy","Nicaragua",2005,1.45982428397902,1
"352","Policy","Nicaragua",2006,1.38616073528629,1
"3532","Policy","Nicaragua",2007,2.45792279204341,1
"354","Policy","Nicaragua",2008,2.45681325590324,1
"3551","Policy","Nicaragua",2009,2.43410554222342,1
"896","Policy","Nicaragua",2010,1.75791207109414,1
"897","Policy","Nicaragua",2011,1.61491342670682,1
"898","Policy","Nicaragua",2012,1.61732000710355,1
"899","Policy","Nicaragua",2013,1.61515800040669,1
"9001","Policy","Nicaragua",2014,1.76779240118537,1
"25211","Policy","Panama",1985,0.945249734521028,1
"2522","Policy","Panama",1986,0.943738098708416,1
"2523","Policy","Panama",1987,0.948570125817115,1
"2524","Policy","Panama",1988,0.942373228545808,1
"2525","Policy","Panama",1989,0.95603953316532,1
"25261","Policy","Panama",1990,0.938471898715599,1
"2527","Policy","Panama",1991,0.949747614554906,1
"2528","Policy","Panama",1992,0.945184904911314,1
"25291","Policy","Panama",1993,0.945034405642353,1
"25301","Policy","Panama",1994,1.33590973186104,1
"2531","Policy","Panama",1995,1.34056421748821,1
"2532","Policy","Panama",1996,1.34397835834778,1
"2533","Policy","Panama",1997,0.792235801024166,1
"374","Policy","Panama",1998,1.41449803881911,1
"375","Policy","Panama",1999,1.29587910794771,1
"376","Policy","Panama",2000,1.09839467511355,1
"377","Policy","Panama",2001,1.19646097345493,1
"378","Policy","Panama",2002,1.33215717998424,1
"379","Policy","Panama",2003,1.19193945530945,1
"380","Policy","Panama",2004,1.19315751094635,1
"381","Policy","Panama",2005,1.18955980326024,1
"382","Policy","Panama",2006,1.15234063727576,1
"38310","Policy","Panama",2007,1.34765371099563,1
"384","Policy","Panama",2008,1.18867352312821,1
"38510","Policy","Panama",2009,0.981717302885388,1
"386","Policy","Panama",2010,1.20031388410021,1
"38710","Policy","Panama",2011,1.73306652363905,1
"388","Policy","Panama",2012,1.6897924708369,1
"3891","Policy","Panama",2013,1.73222904677494,1
"390","Policy","Panama",2014,1.03544328486385,1
"391","Policy","Paraguay",1985,0.621930684806176,1
"392","Policy","Paraguay",1986,0.67733996488424,1
"393","Policy","Paraguay",1987,0.656455709134662,1
"394","Policy","Paraguay",1988,0.616487077828844,1
"395","Policy","Paraguay",1989,0.595630227041553,1
"396","Policy","Paraguay",1990,0.738635987057785,1
"397","Policy","Paraguay",1991,0.820849436629979,1
"398","Policy","Paraguay",1992,1.20139145467283,1
"3991","Policy","Paraguay",1993,1.21575251108114,1
"400","Policy","Paraguay",1994,1.21518816218023,1
"40110","Policy","Paraguay",1995,1.13679397275955,1
"40210","Policy","Paraguay",1996,1.13658930751195,1
"40310","Policy","Paraguay",1997,1.13482971220267,1
"40410","Policy","Paraguay",1998,1.53608694239157,1
"40510","Policy","Paraguay",1999,1.53333862267909,1
"406","Policy","Paraguay",2000,1.53331044277141,1
"407","Policy","Paraguay",2001,1.53267288767408,1
"4081","Policy","Paraguay",2002,1.53663716630469,1
"409","Policy","Paraguay",2003,1.52213820001212,1
"410","Policy","Paraguay",2004,1.52473846528727,1
"4112","Policy","Paraguay",2005,1.64853001034363,1
"412","Policy","Paraguay",2006,1.92736158995301,1
"4131","Policy","Paraguay",2007,1.77016354255548,1
"414","Policy","Paraguay",2008,1.75744338161001,1
