"country","year","type","mood1990","Heterogeneity1990","LH_clust","UH_clust","E_clust","LH_pref_const","LH_pref_het_const","LH_pref_spline","LH_pref_het_spline","ExecParty_pref_const","MedianParty_pref_const","ExecParty_pref_spline","MedianParty_pref_spline","UH_pref_const","UH_pref_het_const","UH_pref_spline","UH_pref_het_spline","L_pref_const","L_pref_spline","L_het_const","L_het_spline","E_pref_const","E_pref_het_const","E_pref_spline","E_pref_het_spline","ProcessName","ProcessNumberAll","ProcessCollapsed","gdp2y","infl2y","unemp2y","decade","lag_policy","ChangePolicy","lag_L_pref_const","ChangeLPrefConst","lag_ChangeLPrefConst","lag_L_pref_spline","ChangeLPrefSpline","lag_ChangeLPrefSpline","lag_E_pref_const","ChangeEPrefConst","lag_ChangeEPrefConst","lag_E_pref_spline","ChangeEPrefSpline","lag_ChangeEPrefSpline","lag_L_het_const","ChangeLHetConst","lag_L_het_spline","ChangeLHetSpline","mo_cong_s_L","mo_cong_c_L","winset_incong_s_B","winset_cong_c_B","winset_cong_s_B","dist_const","dist_spline"
"Chile",1999,"Policy",1.15923806108399,1,"LH-Limited powers","UH-Limited powers","Agenda-setting president",0.982483174101278,0.374661022408604,0.95210601149621,0.334609428639997,-0.0833004925867241,-0.0833004925867241,-0.123950581452275,-0.0948857172783247,0.96305067483794,0.37846115375886,0.944229131707019,0.330874356325523,0.972766924469609,0.948167571601614,0.376565881763569,0.332747133277369,-0.489629116636271,5.23788398552241,0.941635738309604,4.78324306880537,"LH-Limited powers:UH-Limited powers:Agenda-setting president",10,6,-0.079515,-0.374905735088924,8.050000191,"1990",1.00462560025551,0.15461246082848,0.972766924469609,0,0,0.941505739265877,0.00666183233573692,-0.0312611852037316,-0.489629116636271,0,0,0.120091786617295,0.821543951692308,0.609720903253567,0.376565881763569,0,0.343668685330429,-0.0109215520530601,0.736980129632427,0.802874614385512,NA,FALSE,FALSE,1.46239604110588,0.821413952648582
"Chile",2000,"Policy",1.1240216063735,1,"LH-Limited powers","UH-Limited powers","Agenda-setting president",0.982483174101278,0.374661022408604,0.980657694505748,0.346352292416177,-0.0833004925867241,-0.0833004925867241,-0.132465145111891,-0.0798025489610839,0.96305067483794,0.37846115375886,0.975914209001751,0.342078441711691,0.972766924469609,0.97828595175375,0.376565881763569,0.344222000129161,-0.489629116636271,5.23788398552241,1.76591616512725,4.5415207027844,"LH-Limited powers:UH-Limited powers:Agenda-setting president",10,6,0.577885,-0.47622663353905,9.5,"2000",1.15923806108399,-0.0352164547104901,0.972766924469609,0,0,0.948167571601614,0.0301183801521353,0.00666183233573692,-0.489629116636271,0,0,0.941635738309604,0.824280426817642,0.821543951692308,0.376565881763569,0,0.332747133277369,0.0114748668517915,0.788040171995682,0.860778293558436,NA,TRUE,TRUE,1.46239604110588,0.00653183329201057
"Chile",2001,"Policy",1.1879801412137,1,"LH-Limited powers","UH-Limited powers","Agenda-setting president",0.982483174101278,0.374661022408604,1.02222784449022,0.383378883202482,-0.0833004925867241,-0.0833004925867241,-0.146733912760861,-0.0627796199350104,0.96305067483794,0.37846115375886,1.01256097550821,0.382996722988919,0.972766924469609,1.01739440999921,0.376565881763569,0.38318785073762,-0.489629116636271,5.23788398552241,2.38384649375681,4.36859003788203,"LH-Limited powers:UH-Limited powers:Agenda-setting president",10,6,2.635305,-0.457877179489027,9.150000095,"2000",1.1240216063735,0.0639585348402001,0.972766924469609,0,0,0.97828595175375,0.0391084582454636,0.0301183801521353,-0.489629116636271,0,0,1.76591616512725,0.617930328629568,0.824280426817642,0.376565881763569,0,0.344222000129161,0.0389658506084595,0.691226259772869,0.742685046875261,NA,FALSE,FALSE,1.46239604110588,0.787630213373496
"Chile",2002,"Policy",1.23846736930674,1,"LH-Limited powers","UH-Limited powers","Agenda-setting president",1.06471017952478,0.455985654577028,1.06471017952478,0.455985654577028,-0.176977777777778,-0.0528,-0.176977777777778,-0.0528,1.03734277370509,0.468819198689241,1.03734277370509,0.468819198689241,1.05102647661493,1.05102647661493,0.462446947357025,0.462446947357025,2.5863401508849,4.31310974309931,2.5863401508849,4.31310974309931,"LH-Limited powers:UH-Limited powers:Agenda-setting president",10,6,1.513213,-0.56558049673916,9,"2000",1.1879801412137,0.05048722809304,0.972766924469609,0.0782595521453259,0,1.01739440999921,0.0336320666157217,0.0391084582454636,-0.489629116636271,3.07596926752117,0,2.38384649375681,0.202493657128087,0.617930328629568,0.376565881763569,0.0858810655934567,0.38318785073762,0.0792590966194053,0.748461046790429,0.635802183494206,NA,FALSE,FALSE,1.46239604110588,1.3664520837576
"Chile",2003,"Policy",1.19959716307972,1,"LH-Limited powers","UH-Limited powers","Agenda-setting president",1.06471017952478,0.455985654577028,1.09744500620787,0.582259401774978,-0.176977777777778,-0.0528,-0.228617075487166,-0.0560451318908157,1.03734277370509,0.468819198689241,1.03763643775176,0.627970537272613,1.05102647661493,1.06754072197982,0.462446947357025,0.605546450174472,2.5863401508849,4.31310974309931,2.23666675514964,4.40959452445045,"LH-Limited powers:UH-Limited powers:Agenda-setting president",10,6,1.839738,-0.626213475339235,8.6999998095,"2000",1.23846736930674,-0.0388702062270201,1.05102647661493,0,0.0782595521453259,1.05102647661493,0.0165142453648817,0.0336320666157217,2.5863401508849,0,3.07596926752117,2.5863401508849,-0.349673395735259,0.202493657128087,0.462446947357025,0,0.462446947357025,0.143099502817447,0.915551871256224,0.918015421385845,NA,FALSE,FALSE,1.53531367426997,1.53531367426997
"Chile",2004,"Policy",1.16698620693287,1,"LH-Limited powers","UH-Limited powers","Agenda-setting president",1.06471017952478,0.455985654577028,1.11555898523103,0.779724088548834,-0.176977777777778,-0.0528,-0.287869908997274,-0.0674899500816888,1.03734277370509,0.468819198689241,1.01763276853027,0.889964494041477,1.05102647661493,1.06659587688065,0.462446947357025,0.836661955307462,2.5863401508849,4.31310974309931,1.48752069299535,4.63256955122753,"LH-Limited powers:UH-Limited powers:Agenda-setting president",10,6,3.77595,-0.741097013739377,8.6500000955,"2000",1.19959716307972,-0.0326109561468499,1.05102647661493,0,0,1.06754072197982,-0.000944845099168479,0.0165142453648817,2.5863401508849,0,0,2.23666675514964,-0.749146062154295,-0.349673395735259,0.462446947357025,0,0.605546450174472,0.23111550513299,0.97736332485788,0.940188816383697,NA,FALSE,FALSE,1.53531367426997,1.16912603316982
"Chile",2005,"Policy",1.15320994631707,1,"LH-Limited powers","UH-Limited powers","Agenda-setting president",1.06471017952478,0.455985654577028,1.11562536580906,1.06362394161729,-0.176977777777778,-0.0528,-0.336153823362281,-0.0793077619817175,1.03734277370509,0.468819198689241,0.985726058603319,1.27917498929432,1.05102647661493,1.05067571220619,0.462446947357025,1.17634700289022,2.5863401508849,4.31310974309931,0.563952542817871,4.94217618189312,"LH-Limited powers:UH-Limited powers:Agenda-setting president",10,6,4.586175,-0.721949757339353,8.4000000955,"2000",1.16698620693287,-0.0137762606158001,1.05102647661493,0,0,1.06659587688065,-0.0159201646744571,-0.000944845099168479,2.5863401508849,0,0,1.48752069299535,-0.923568150177475,-0.749146062154295,0.462446947357025,0,0.836661955307462,0.339685047582762,0.982712240665184,0.939187689099345,NA,FALSE,FALSE,1.53531367426997,0.420924816114698
"Chile",2006,"Policy",1.12577752618234,1,"LH-Limited powers","UH-Limited powers","Agenda-setting president",1.09421739715678,1.43556072870403,1.09421739715678,1.43556072870403,-0.354886363636364,-0.083671875,-0.354886363636364,-0.083671875,0.950310600533634,1.78745632899228,0.950310600533634,1.78745632899228,1.02226399884521,1.02226399884521,1.62108524357169,1.6210852435717,-0.308987116986932,5.29109210191535,-0.308987116986932,5.29109210191535,"LH-Limited powers:UH-Limited powers:Agenda-setting president",10,6,3.793375,-0.535264007439123,7.8499999045,"2000",1.15320994631707,-0.02743242013473,1.05102647661493,-0.028762477769728,0,1.05067571220619,-0.028411713360984,-0.0159201646744571,2.5863401508849,-2.89532726787183,0,0.563952542817871,-0.872939659804803,-0.923568150177475,0.462446947357025,1.15863829621467,1.17634700289022,0.44473824068147,0.993907671796674,0.973333276089,NA,FALSE,TRUE,1.53531367426997,0.48672316938832
"Chile",2007,"Policy",1.17013492430827,1,"LH-Limited powers","UH-Limited powers","Agenda-setting president",1.09421739715678,1.43556072870403,1.04754302835685,1.86476639362194,-0.354886363636364,-0.083671875,-0.326697337008569,-0.0734630781277389,0.950310600533634,1.78745632899228,0.918719199085775,2.33271049089944,1.02226399884521,0.983131113721313,1.62108524357169,2.11174003337699,-0.308987116986932,5.29109210191535,-0.924519473667537,5.623610286772,"LH-Limited powers:UH-Limited powers:Agenda-setting president",10,6,3.61119,-0.426762887838989,7.399999857,"2000",1.12577752618234,0.04435739812593,1.02226399884521,0,-0.028762477769728,1.02226399884521,-0.0391328851238935,-0.028411713360984,-0.308987116986932,0,-2.89532726787183,-0.308987116986932,-0.615532356680605,-0.872939659804803,1.62108524357169,0,1.6210852435717,0.490654789805291,0.991701132616121,0.990126204467149,NA,FALSE,FALSE,1.33125111583214,1.33125111583214
"Chile",2008,"Policy",1.16699812778265,1,"LH-Limited powers","UH-Limited powers","Agenda-setting president",1.09421739715678,1.43556072870403,0.970349007963388,2.28064526450539,-0.354886363636364,-0.083671875,-0.239065599207404,-0.0443920866845539,0.950310600533634,1.78745632899228,0.894038707831712,2.75529072694251,1.02226399884521,0.93219385789755,1.62108524357169,2.52912730131228,-0.308987116986932,5.29109210191535,-1.14895277704974,5.89462826628087,"LH-Limited powers:UH-Limited powers:Agenda-setting president",10,6,3.07372,-0.00153423528846336,7.450000048,"2000",1.17013492430827,-0.00313679652561993,1.02226399884521,0,0,0.983131113721313,-0.0509372558237633,-0.0391328851238935,-0.308987116986932,0,0,-0.924519473667537,-0.224433303382199,-0.615532356680605,1.62108524357169,0,2.11174003337699,0.417387267935292,0.9958578362198,0.995687327344311,NA,TRUE,TRUE,1.33125111583214,1.90765058738885
"Chile",2009,"Policy",1.15308453709293,1,"LH-Limited powers","UH-Limited powers","Agenda-setting president",1.09421739715678,1.43556072870403,0.857016784398358,2.57277623920493,-0.354886363636364,-0.083671875,-0.0806822680962434,0.00712290242783116,0.950310600533634,1.78745632899228,0.878294492545266,2.86064425699221,1.02226399884521,0.867655638471812,1.62108524357169,2.72052045958857,-0.308987116986932,5.29109210191535,-0.86686704260365,6.05970644701338,"LH-Limited powers:UH-Limited powers:Agenda-setting president",10,6,0.0184599999999999,-0.235290323838752,8.75,"2000",1.16699812778265,-0.0139135906897201,1.02226399884521,0,0,0.93219385789755,-0.0645382194257382,-0.0509372558237633,-0.308987116986932,0,0,-1.14895277704974,0.282085734446086,-0.224433303382199,1.62108524357169,0,2.52912730131228,0.191393158276291,0.989965303614922,0.99159700521463,NA,TRUE,TRUE,1.33125111583214,2.08114663494729
"Chile",2010,"Policy",0.989011310334385,1,"LH-Limited powers","UH-Limited powers","Agenda-setting president",0.701927806083731,2.6226346397932,0.701927806083731,2.6226346397932,0.159761538461538,0.0846636923076923,0.159761538461538,0.0846636923076923,0.873511919000257,2.53547165620617,0.873511919000257,2.53547165620617,0.787719862541994,0.787719862541994,2.5794213472471,2.5794213472471,0.0371577142006002,6.07551860648193,0.0371577142006004,6.07551860648193,"LH-Limited powers:UH-Limited powers:Agenda-setting president",10,6,1.24241,-0.809708015839461,8.900000095,"2010",1.15308453709293,-0.164073226758545,1.02226399884521,-0.234544136303213,0,0.867655638471812,-0.0799357759298179,-0.0645382194257382,-0.308987116986932,0.346144831187532,0,-0.86686704260365,0.90402475680425,0.282085734446086,1.62108524357169,0.958336103675403,2.72052045958857,-0.141099112341472,0.995976596601245,0.999943603551043,NA,TRUE,TRUE,1.33125111583214,1.73452268107546
"Chile",2011,"Policy",0.499818714269885,1,"LH-Limited powers","UH-Limited powers","Agenda-setting president",0.701927806083731,2.6226346397932,0.701927806083731,2.6226346397932,0.159761538461538,0.0846636923076923,0.159761538461538,0.0846636923076923,0.873511919000257,2.53547165620617,0.873511919000257,2.53547165620617,0.787719862541994,0.787719862541994,2.5794213472471,2.5794213472471,0.0371577142006002,6.07551860648193,0.0371577142006004,6.07551860648193,"LH-Limited powers:UH-Limited powers:Agenda-setting president",10,6,4.648455,-0.661316778739278,7.600000143,"2010",0.989011310334385,-0.4891925960645,0.787719862541994,0,-0.234544136303213,0.787719862541994,0,-0.0799357759298179,0.0371577142006002,0,0.346144831187532,0.0371577142006004,0,0.90402475680425,2.5794213472471,0,2.5794213472471,0,0.98793710800942,0.99236255287268,NA,FALSE,FALSE,0.750562148341394,0.750562148341394
"Chile",2012,"Policy",0.507428781787474,1,"LH-Limited powers","UH-Limited powers","Agenda-setting president",0.701927806083731,2.6226346397932,0.701927806083731,2.6226346397932,0.159761538461538,0.0846636923076923,0.159761538461538,0.0846636923076923,0.873511919000257,2.53547165620617,0.873511919000257,2.53547165620617,0.787719862541994,0.787719862541994,2.5794213472471,2.5794213472471,0.0371577142006002,6.07551860648193,0.0371577142006004,6.07551860648193,"LH-Limited powers:UH-Limited powers:Agenda-setting president",10,6,4.50791,-0.542444228589131,6.75,"2010",0.499818714269885,0.00761006751758897,0.787719862541994,0,0,0.787719862541994,0,0,0.0371577142006002,0,0,0.0371577142006004,0,0,2.5794213472471,0,2.5794213472471,0,0.987998705497217,0.98873906058634,NA,FALSE,FALSE,0.750562148341394,0.750562148341394
"Chile",2013,"Policy",0.54591393112354,1,"LH-Limited powers","UH-Limited powers","Agenda-setting president",0.701927806083731,2.6226346397932,0.701927806083731,2.6226346397932,0.159761538461538,0.0846636923076923,0.159761538461538,0.0846636923076923,0.873511919000257,2.53547165620617,0.873511919000257,2.53547165620617,0.787719862541994,0.787719862541994,2.5794213472471,2.5794213472471,0.0371577142006002,6.07551860648193,0.0371577142006004,6.07551860648193,"LH-Limited powers:UH-Limited powers:Agenda-setting president",10,6,3.71857,-0.65493435993927,6.2000000475,"2010",0.507428781787474,0.0384851493360661,0.787719862541994,0,0,0.787719862541994,0,0,0.0371577142006002,0,0,0.0371577142006004,0,0,2.5794213472471,0,2.5794213472471,0,0.987460112264953,0.986623339125922,NA,FALSE,FALSE,0.750562148341394,0.750562148341394
"Chile",2014,"Policy",0.457275032478524,1,"LH-Limited powers","UH-Limited powers","Agenda-setting president",0.701927806083731,2.6226346397932,0.701927806083731,2.6226346397932,0.159761538461538,0.0846636923076923,0.159761538461538,0.0846636923076923,0.873511919000257,2.53547165620617,0.873511919000257,2.53547165620617,0.787719862541994,0.787719862541994,2.5794213472471,2.5794213472471,0.0371577142006002,6.07551860648193,0.0371577142006004,6.07551860648193,"LH-Limited powers:UH-Limited powers:Agenda-setting president",10,6,1.9686625,-0.544837635639134,6.2000000475,"2010",0.54591393112354,-0.088638898645016,0.787719862541994,0,0,0.787719862541994,0,0,0.0371577142006002,0,0,0.0371577142006004,0,0,2.5794213472471,0,2.5794213472471,0,0.966839360211026,0.974600774146259,NA,FALSE,FALSE,0.750562148341394,0.750562148341394
"Colombia",1998,"Policy",0.401720609007331,1,"LH-Only budget","UH-Only budget","Proactive president",1.42520211369137,0.589781423128286,1.42520211369137,0.589781423128286,-0.0702801191293793,-0.155901234712667,-0.0702801191293793,-0.155901234712667,1.45907270051974,0.563977328296609,1.45907270051974,0.563977328296609,1.44213740710555,1.44213740710555,0.577023636387543,0.577023636387543,3.43437779460149,3.56989834492349,3.43437779460149,3.56989834492349,"LH-Only budget:UH-Only budget:Proactive president",6,4,0.4475305,0.745622632453528,12.35000038,"1990",0.439546811072798,-0.0378262020654671,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Colombia",1999,"Policy",0.41743952066708,1,"LH-Only budget","UH-Only budget","Proactive president",1.42520211369137,0.589781423128286,1.26989136579761,0.834939949160006,-0.0702801191293793,-0.155901234712667,-0.132765600859643,-0.118883454970663,1.45907270051974,0.563977328296609,0.847676535257609,1.00341852711032,1.44213740710555,1.05878395052761,0.577023636387543,0.923031272290259,3.43437779460149,3.56989834492349,3.0654391305258,4.09496490167735,"LH-Only budget:UH-Only budget:Proactive president",6,4,-3.2755195,0.336313175367138,13.950000285,"1990",0.401720609007331,0.015718911659749,1.44213740710555,0,NA,1.44213740710555,-0.383353456577947,NA,3.43437779460149,0,NA,3.43437779460149,-0.368938664075692,NA,0.577023636387543,0,0.577023636387543,0.346007635902716,0.245007899503447,0.245545072384778,NA,TRUE,TRUE,1.99224038749594,1.99224038749594
"Colombia",2000,"Policy",0.421726573912403,1,"LH-Only budget","UH-Only budget","Proactive president",1.42520211369137,0.589781423128286,1.18070979959182,1.0602357430157,-0.0702801191293793,-0.155901234712667,-0.165510836219646,-0.104479097871841,1.45907270051974,0.563977328296609,0.491926744892785,1.45724613846042,1.44213740710555,0.836318272242301,0.577023636387543,1.27429708836399,3.43437779460149,3.56989834492349,2.65539191240725,4.61346889284092,"LH-Only budget:UH-Only budget:Proactive president",6,4,-1.351485,-0.173169385690396,15.700000285,"2000",0.41743952066708,0.00428705324532297,1.44213740710555,0,0,1.05878395052761,-0.222465678285306,-0.383353456577947,3.43437779460149,0,0,3.0654391305258,-0.410047218118545,-0.368938664075692,0.577023636387543,0,0.923031272290259,0.351265816073728,0.689529469356204,0.22412208958191,NA,TRUE,TRUE,1.99224038749594,2.00665517999819
"Colombia",2001,"Policy",0.407420703011911,1,"LH-Only budget","UH-Only budget","Proactive president",1.42520211369137,0.589781423128286,1.13858027805525,1.23594360512749,-0.0702801191293793,-0.155901234712667,-0.173074759145028,-0.106716797390265,1.45907270051974,0.563977328296609,0.340478706481067,1.79683570321287,1.44213740710555,0.73952949226816,0.577023636387543,1.54210491526939,3.43437779460149,3.56989834492349,2.22889393087799,5.10441720833215,"LH-Only budget:UH-Only budget:Proactive president",6,4,1.567905,-0.329353257473361,15.85000038,"2000",0.421726573912403,-0.014305870900492,1.44213740710555,0,0,0.836318272242301,-0.0967887799741416,-0.222465678285306,3.43437779460149,0,0,2.65539191240725,-0.426497981529261,-0.410047218118545,0.577023636387543,0,1.27429708836399,0.267807826905406,0.902101536856664,0.236058201784971,NA,FALSE,FALSE,1.99224038749594,1.81907364016495
"Colombia",2002,"Policy",0.405242033378912,1,"LH-Only budget","UH-Only budget","Proactive president",1.12442566416916,1.35366078349069,1.12442566416916,1.35366078349069,-0.160016303571429,-0.1196251875,-0.160016303571429,-0.1196251875,0.341987797078252,1.95660343356896,0.341987797078252,1.95660343356896,0.733206730623706,0.733206730623706,1.68236359224373,1.68236359224373,1.81060297657015,5.54579691783732,1.81060297657015,5.54579691783732,"LH-Only budget:UH-Only budget:Proactive president",6,4,0.64596,-0.483921434030985,15.450000285,"2000",0.407420703011911,-0.00217866963299901,1.44213740710555,-0.708930676481849,0,0.73952949226816,-0.00632276164445378,-0.0967887799741416,3.43437779460149,-1.62377481803134,0,2.22889393087799,-0.418290954307842,-0.426497981529261,0.577023636387543,1.10533995585619,1.54210491526939,0.140258676974339,0.959133047585446,0.246761910023611,NA,FALSE,FALSE,1.99224038749594,1.48936443860983
"Colombia",2003,"Policy",0.577997281261576,1,"LH-Only budget","UH-Only budget","Proactive president",1.12442566416916,1.35366078349069,1.11916882091479,1.42561410676774,-0.160016303571429,-0.1196251875,-0.130894403434487,-0.13723290217511,0.341987797078252,1.95660343356896,0.445109393740137,1.95708898039717,0.733206730623706,0.782139107327463,1.68236359224373,1.7121000056374,1.81060297657015,5.54579691783732,1.42517684011586,5.91614849662302,"LH-Only budget:UH-Only budget:Proactive president",6,4,1.77715,-0.529160900340533,14.950000285,"2000",0.405242033378912,0.172755247882664,0.733206730623706,0,-0.708930676481849,0.733206730623706,0.0489323767037572,-0.00632276164445378,1.81060297657015,0,-1.62377481803134,1.81060297657015,-0.385426136454287,-0.418290954307842,1.68236359224373,0,1.68236359224373,0.0297364133936708,0.996210457329705,0.993248856463733,NA,TRUE,TRUE,1.07739624594644,1.07739624594644
"Colombia",2004,"Policy",0.575293701533963,1,"LH-Only budget","UH-Only budget","Proactive president",1.12442566416916,1.35366078349069,1.10373261127339,1.4775460691948,-0.160016303571429,-0.1196251875,-0.0902679926698426,-0.15356857538966,0.341987797078252,1.95660343356896,0.59849887352252,1.87036332988151,0.733206730623706,0.851115742397954,1.68236359224373,1.68543783219057,1.81060297657015,5.54579691783732,1.09727331214727,6.19625885989312,"LH-Only budget:UH-Only budget:Proactive president",6,4,3.20601,-0.553396328720649,14.200000285,"2000",0.577997281261576,-0.00270357972761304,0.733206730623706,0,0,0.782139107327463,0.0689766350704912,0.0489323767037572,1.81060297657015,0,0,1.42517684011586,-0.327903527968596,-0.385426136454287,1.68236359224373,0,1.7121000056374,-0.0266621734468369,0.988003834852322,0.989620164199988,NA,FALSE,FALSE,1.07739624594644,0.6430377327884
"Colombia",2005,"Policy",0.49704265305955,1,"LH-Only budget","UH-Only budget","Proactive president",1.12442566416916,1.35366078349069,1.05903989822621,1.5423855677926,-0.160016303571429,-0.1196251875,-0.0426960052131337,-0.162660841117712,0.341987797078252,1.95660343356896,0.750811613481198,1.77641063234293,0.733206730623706,0.904925755853703,1.68236359224373,1.66351855631909,1.81060297657015,5.54579691783732,0.851550183296497,6.37079305005903,"LH-Only budget:UH-Only budget:Proactive president",6,4,3.63557,-0.665417864344292,13.150000095,"2000",0.575293701533963,-0.078251048474413,0.733206730623706,0,0,0.851115742397954,0.0538100134557487,0.0689766350704912,1.81060297657015,0,0,1.09727331214727,-0.245723128850769,-0.327903527968596,1.68236359224373,0,1.68543783219057,-0.0219192758714752,0.966826402832615,0.991066984345983,NA,FALSE,FALSE,1.07739624594644,0.246157569749312
"Colombia",2006,"Policy",0.51488530487989,1,"LH-Only budget","UH-Only budget","Proactive president",0.966013544754496,1.65967753520691,0.966013544754496,1.65967753520691,0.007262625,-0.158538333333333,0.00726262499999999,-0.158538333333333,0.850702990671968,1.74404246667276,0.850702990671968,1.74404246667276,0.908358267713232,0.908358267713232,1.70238269000077,1.70238269000077,0.71266524419569,6.4296743358077,0.71266524419569,6.4296743358077,"LH-Only budget:UH-Only budget:Proactive president",6,4,4.35345,-0.75158827636248,11.849999905,"2000",0.49704265305955,0.0178426518203401,0.733206730623706,0.175151537089526,0,0.904925755853703,0.00343251185952909,0.0538100134557487,1.81060297657015,-1.09793773237446,0,0.851550183296497,-0.138884939100807,-0.245723128850769,1.68236359224373,0.0200190977570336,1.66351855631909,0.0388641336816751,0.947727403941933,0.990799659398041,NA,TRUE,TRUE,1.07739624594644,0.0533755725572057
"Colombia",2007,"Policy",0.509986622791781,1,"LH-Only budget","UH-Only budget","Proactive president",0.966013544754496,1.65967753520691,0.805576413839501,1.88407976158963,0.007262625,-0.158538333333333,0.0550489640339194,-0.135229686010586,0.850702990671968,1.74404246667276,0.846828382150629,1.84103219881249,0.908358267713232,0.826202397995065,1.70238269000077,1.86268034094634,0.71266524419569,6.4296743358077,0.705276285476981,6.36904130060377,"LH-Only budget:UH-Only budget:Proactive president",6,4,5.48046,-0.72519858768191,11.44999981,"2000",0.51488530487989,-0.00489868208810906,0.908358267713232,0,0.175151537089526,0.908358267713232,-0.0821558697181672,0.00343251185952909,0.71266524419569,0,-1.09793773237446,0.71266524419569,-0.00738895871870893,-0.138884939100807,1.70238269000077,0,1.70238269000077,0.160297650945579,0.933416028936255,0.954591211664104,NA,FALSE,FALSE,0.195693023517542,0.195693023517542
"Colombia",2008,"Policy",0.678003081347216,1,"LH-Only budget","UH-Only budget","Proactive president",0.966013544754496,1.65967753520691,0.558651368462473,2.30932801986202,0.007262625,-0.158538333333333,0.0961040779529854,-0.0867635331235345,0.850702990671968,1.74404246667276,0.687843164972977,2.17345513336232,0.908358267713232,0.623247266717725,1.70238269000077,2.242420915,0.71266524419569,6.4296743358077,0.854041097772505,6.19165628755184,"LH-Only budget:UH-Only budget:Proactive president",6,4,3.966925,-0.579786017401219,11.150000095,"2000",0.509986622791781,0.168016458555435,0.908358267713232,0,0,0.826202397995065,-0.20295513127734,-0.0821558697181672,0.71266524419569,0,0,0.705276285476981,0.148764812295525,-0.00738895871870893,1.70238269000077,0,1.86268034094634,0.379740574053654,0.992606753248361,0.971091233907934,NA,TRUE,TRUE,0.195693023517542,0.120926112518084
"Colombia",2009,"Policy",0.640473919565346,1,"LH-Only budget","UH-Only budget","Proactive president",0.966013544754496,1.65967753520691,0.206161271604659,3.12787005744256,0.007262625,-0.158538333333333,0.125869032821559,-0.00716850864624385,0.850702990671968,1.74404246667276,0.32240271619481,2.98482773388176,0.908358267713232,0.264281993899735,1.70238269000077,3.05718560911792,0.71266524419569,6.4296743358077,1.1836174717144,5.90670628830022,"LH-Only budget:UH-Only budget:Proactive president",6,4,1.415598,-0.651953737466451,11.450000285,"2000",0.678003081347216,-0.0375291617818699,0.908358267713232,0,0,0.623247266717725,-0.35896527281799,-0.20295513127734,0.71266524419569,0,0,0.854041097772505,0.329576373941894,0.148764812295525,1.70238269000077,0,2.242420915,0.814764694117923,1.00062135850848,0.970618872910053,NA,FALSE,FALSE,0.195693023517542,0.230793831054781
"Colombia",2010,"Policy",0.838382315635308,1,"LH-Only budget","UH-Only budget","Proactive president",-0.27097101375269,4.79131233898116,-0.27097101375269,4.79131233898116,0.139784894704,0.109526753447222,0.139784894704,0.109526753447222,-0.300837587128074,4.95976945515177,-0.300837587128074,4.95976945515177,-0.285904300440382,-0.285904300440382,4.8762683979622,4.8762683979622,1.7186631979348,5.5290147693899,1.7186631979348,5.5290147693899,"LH-Only budget:UH-Only budget:Proactive president",6,4,1.667623,-0.906695017995217,11.900000095,"2010",0.640473919565346,0.197908396069962,0.908358267713232,-1.19426256815361,0,0.264281993899735,-0.550186294340117,-0.35896527281799,0.71266524419569,1.00599795373911,0,1.1836174717144,0.5350457262204,0.329576373941894,1.70238269000077,3.17388570796143,3.05718560911792,1.81908278884427,0.957851424084537,0.997411518527327,NA,FALSE,FALSE,0.195693023517542,0.919335477814665
"Colombia",2011,"Policy",0.88299502520819,1,"LH-Only budget","UH-Only budget","Proactive president",-0.27097101375269,4.79131233898116,-0.27097101375269,4.79131233898116,0.139784894704,0.109526753447222,0.139784894704,0.109526753447222,-0.300837587128074,4.95976945515177,-0.300837587128074,4.95976945515177,-0.285904300440382,-0.285904300440382,4.8762683979622,4.8762683979622,1.7186631979348,5.5290147693899,1.7186631979348,5.5290147693899,"LH-Only budget:UH-Only budget:Proactive president",6,4,4.151685,-0.948703093854084,11.55000019,"2010",0.838382315635308,0.044612709572882,-0.285904300440382,0,-1.19426256815361,-0.285904300440382,0,-0.550186294340117,1.7186631979348,0,1.00599795373911,1.7186631979348,0,0.5350457262204,4.8762683979622,0,4.8762683979622,0,0.950410224179189,0.952320882525021,NA,FALSE,FALSE,2.00456749837518,2.00456749837518
"Colombia",2012,"Policy",0.905741271394156,1,"LH-Only budget","UH-Only budget","Proactive president",-0.27097101375269,4.79131233898116,-0.27097101375269,4.79131233898116,0.139784894704,0.109526753447222,0.139784894704,0.109526753447222,-0.300837587128074,4.95976945515177,-0.300837587128074,4.95976945515177,-0.285904300440382,-0.285904300440382,4.8762683979622,4.8762683979622,1.7186631979348,5.5290147693899,1.7186631979348,5.5290147693899,"LH-Only budget:UH-Only budget:Proactive president",6,4,4.229285,-0.900232237093853,10.85000038,"2010",0.88299502520819,0.022746246185966,-0.285904300440382,0,0,-0.285904300440382,0,0,1.7186631979348,0,0,1.7186631979348,0,0,4.8762683979622,0,4.8762683979622,0,0.940896776432131,0.930227972499902,NA,FALSE,FALSE,2.00456749837518,2.00456749837518
