"","type","country","year","mood","Heterogeneity"
"3291","President","Guatemala",2012,1.80957365946079,5.4833854281597
"3306","President","Honduras",1994,1.61486383339693,5.67249163811398
"3321","President","Honduras",1997,1.22891395477071,6.00510901426329
"3336","President","Honduras",2002,0.861788352849441,6.60912310049883
"3351","President","Honduras",2006,-0.130233620964022,5.89452696833006
"3366","President","Honduras",2010,1.53330253877854,6.04680602018478
"3381","President","Mexico",1994,0.327226551425259,5.6573152569026
"3396","President","Mexico",1997,2.78730777880648,3.75410955090652
"3411","President","Mexico",2000,2.42432703126765,4.30817508061206
"3426","President","Mexico",2003,2.26871913730844,4.09259548712583
"3441","President","Mexico",2006,2.02104122717431,4.90954358279163
"3456","President","Mexico",2009,1.90568305743828,4.98140233134019
"3471","President","Nicaragua",1996,2.76841158839984,5.07036455865067
"3486","President","Nicaragua",2002,1.55171407479035,4.33943449471014
"3501","President","Nicaragua",2007,1.67970444862055,6.43203456115736
"3516","President","Panama",1999,1.05086831779806,6.79987729551927
"3531","President","Panama",2004,1.82291630606681,6.58074428247491
"3546","President","Panama",2009,2.13752344533559,4.79087690476056
"3561","President","Paraguay",1993,1.87969446945647,6.55556087951339
"3576","President","Paraguay",1998,2.20399871795055,5.91875002698055
"3591","President","Paraguay",2003,1.67245063030359,6.38131168480857
"3606","President","Paraguay",2008,0.591999206149634,6.8220791838177
"3621","President","Peru",1995,0.316238112000536,6.41727928190564
"3636","President","Peru",2001,1.23469035743079,5.95236218070748
"3651","President","Peru",2006,1.60476162415984,6.08585341245289
"3666","President","Uruguay",1995,0.960669989279196,6.45700161458658
"3681","President","Uruguay",2000,1.53192667963795,6.45844536946035
"3696","President","Uruguay",2005,1.44462473681991,6.77882271244772
"3711","President","Uruguay",2009,-0.0609330452767443,6.36190127340698
"3726","President","Venezuela",1993,1.21904634093493,7.59091594131683
"3741","President","Venezuela",2000,0.420758135047804,7.58063729170328
"3756","Senator","Argentina",1995,1.82577632079204,0.83105597470262
"3765","Senator","Argentina",1997,1.28535312197666,0.429023743969557
"3779","Senator","Argentina",2003,1.01750834246319,0.574582638136337
"3790","Senator","Argentina",2005,0.0795049180010193,3.21559089417448
"3799","Senator","Argentina",2009,-0.767955707398501,2.78466565512751
"3805","Senator","Bolivia",1993,1.61518980167737,0.53584544516136
"3815","Senator","Bolivia",1997,0.91473710581048,0.730246739865782
"3829","Senator","Bolivia",2002,0.208351816649926,2.25629707742522
"3840","Senator","Bolivia",2006,0.539989970362004,1.80342898851729
"3849","Senator","Brazil",2003,1.13797443433012,0.361921019698152
"3860","Senator","Brazil",2007,0.687512459938898,3.13624459721927
"3867","Senator","Brazil",2013,2.04822745483033,0.655415374362565
"3874","Senator","Chile",1993,1.80729951135506,0.93124847649762
"3884","Senator","Chile",1997,1.00402969480678,0.362398752395119
"3898","Senator","Chile",2002,1.06725729191612,0.490714758138776
"3909","Senator","Chile",2006,1.0500108490484,1.7420636038761
"3918","Senator","Chile",2010,0.704427449130204,3.04810109339148
"3925","Senator","Colombia",1998,1.46855096378532,0.879974986077576
"3939","Senator","Colombia",2002,0.310467129473341,2.13344764570022
"3950","Senator","Colombia",2006,0.860062986486082,1.95638645414453
"3958","Senator","Colombia",2010,-0.35687791125723,5.03794266530475
"3965","Senator","DominicanRep",1994,0.327489076410554,3.57529338777885
"3973","Senator","DominicanRep",1998,1.51737261095506,0.571999107688834
"3987","Senator","DominicanRep",2002,1.36691645266873,0.639311939631128
"3997","Senator","DominicanRep",2006,1.32648958083415,1.19113588584317
"4006","Senator","DominicanRep",2010,0.0823871515925223,3.92066702160973
"4013","Senator","Mexico",1994,1.50056868499134,0.775887969698129
"4023","Senator","Mexico",1997,1.43332183489552,0.400487420519576
"4036","Senator","Mexico",2000,1.39088738146386,0.394918624774224
"4050","Senator","Mexico",2003,1.21502471415053,0.850454055054256
"4061","Senator","Mexico",2006,1.00529392972284,0.711386128650522
"4070","Senator","Mexico",2009,-0.171434571105259,3.19880275241737
"4076","Senator","Paraguay",1993,1.83196258516491,1.5109353324779
"4086","Senator","Paraguay",1998,1.45539326825634,0.687390378648134
"4100","Senator","Paraguay",2003,0.593583455355435,1.90293787212274
"4111","Senator","Paraguay",2008,1.55301881133177,0.744161891041313
"4119","Senator","Uruguay",1995,0.822565016402952,3.83294316062995
"4128","Senator","Uruguay",2000,1.51873157349438,0.616384147387893
"4142","Senator","Uruguay",2005,0.504930296038786,2.01288459998779
"4153","Senator","Uruguay",2009,-0.743157629467208,3.10508964140298
"18321","Policy","Argentina",1990,0.596333767237396,1
"1848","Policy","Argentina",1991,0.656820961697105,1
"1864","Policy","Argentina",1992,0.659744330392252,1
"1880","Policy","Argentina",1993,0.67723134724797,1
"1896","Policy","Argentina",1994,0.691920983549592,1
"1912","Policy","Argentina",1995,0.696687163227981,1
"1928","Policy","Argentina",1996,0.693886968748444,1
"1944","Policy","Argentina",1997,0.705569335176656,1
"19601","Policy","Argentina",1998,1.2607555878008,1
"1976","Policy","Argentina",1999,1.32204978844019,1
"1992","Policy","Argentina",2000,1.28796093256072,1
"2008","Policy","Argentina",2001,1.02703767428803,1
"2024","Policy","Argentina",2002,0.940555386089069,1
"2040","Policy","Argentina",2003,1.01010233129672,1
"2056","Policy","Argentina",2004,1.02746580015802,1
"2072","Policy","Argentina",2005,0.861678381656178,1
"2088","Policy","Argentina",2006,0.859909682319557,1
"2104","Policy","Argentina",2007,0.865209629433404,1
"2120","Policy","Argentina",2008,0.86959971183321,1
"2136","Policy","Argentina",2009,0.864610240909834,1
"2152","Policy","Argentina",2010,0.560072234127387,1
"2165","Policy","Argentina",2011,0.538284820154268,1
"2179","Policy","Argentina",2012,0.556209538184199,1
"2193","Policy","Argentina",2013,0.546864341387769,1
"2207","Policy","Argentina",2014,0.448430161350021,1
"2220","Policy","Bolivia",1990,0.567370679715704,1
"22341","Policy","Bolivia",1991,0.863485621751411,1
"2250","Policy","Bolivia",1992,0.832290389055136,1
"2265","Policy","Bolivia",1993,0.889956030737966,1
"2280","Policy","Bolivia",1994,0.962551957462801,1
"2295","Policy","Bolivia",1995,0.870853788544551,1
"2311","Policy","Bolivia",1996,0.882444533994552,1
"2327","Policy","Bolivia",1997,1.02066229754188,1
"2343","Policy","Bolivia",1998,1.36482995384317,1
"2359","Policy","Bolivia",1999,1.3671064130408,1
"2375","Policy","Bolivia",2000,1.32625276743292,1
"2391","Policy","Bolivia",2001,1.31200539542953,1
"2407","Policy","Bolivia",2002,1.21502671878402,1
"2423","Policy","Bolivia",2003,1.29322603427119,1
"2439","Policy","Bolivia",2004,1.26120385682655,1
"2455","Policy","Bolivia",2005,1.30506742918823,1
"2471","Policy","Bolivia",2006,1.27360872324263,1
"2487","Policy","Bolivia",2007,1.26490264573309,1
"2503","Policy","Bolivia",2008,1.28319209598738,1
"2519","Policy","Bolivia",2009,1.08781733333058,1
"2535","Policy","Bolivia",2010,0.849556968912323,1
"2546","Policy","Bolivia",2011,0.834997843180803,1
"2558","Policy","Bolivia",2012,0.841475037518014,1
"2569","Policy","Bolivia",2013,0.779543008649809,1
"2582","Policy","Bolivia",2014,0.811809924322821,1
"2594","Policy","Brazil",1990,0.491092724128099,1
"2609","Policy","Brazil",1991,0.487768729662436,1
"2624","Policy","Brazil",1992,0.488626172162552,1
"2639","Policy","Brazil",1993,0.551150344796008,1
"2654","Policy","Brazil",1994,0.56395384236579,1
"2670","Policy","Brazil",1995,0.550284923325367,1
"2686","Policy","Brazil",1996,0.560593378253567,1
"2702","Policy","Brazil",1997,0.555061649333652,1
"2718","Policy","Brazil",1998,0.590367719917221,1
"2734","Policy","Brazil",1999,0.541868996126971,1
"2750","Policy","Brazil",2000,0.578406620216004,1
"27661","Policy","Brazil",2001,0.550265578955921,1
"2782","Policy","Brazil",2002,0.490269970566652,1
"2798","Policy","Brazil",2003,0.909752442107811,1
"2814","Policy","Brazil",2004,0.91749580147273,1
"2830","Policy","Brazil",2005,0.918876054742287,1
"2846","Policy","Brazil",2006,0.925345404386347,1
"2862","Policy","Brazil",2007,0.917131189707574,1
"2878","Policy","Brazil",2008,0.946407715975005,1
"2894","Policy","Brazil",2009,0.962723159833194,1
"2910","Policy","Brazil",2010,0.642809802346043,1
"2922","Policy","Brazil",2011,0.65618283409364,1
"2935","Policy","Brazil",2012,0.740911597934323,1
"2948","Policy","Brazil",2013,0.613112296519467,1
"29611","Policy","Brazil",2014,0.692440842375991,1
"2974","Policy","Chile",1990,0.735232668587228,1
"2990","Policy","Chile",1991,0.676438806402181,1
"3005","Policy","Chile",1992,0.660315237791142,1
"30211","Policy","Chile",1993,0.667197834970235,1
"3037","Policy","Chile",1994,0.65640508961152,1
"3053","Policy","Chile",1995,0.680975175409428,1
"3069","Policy","Chile",1996,0.684934889271635,1
"3085","Policy","Chile",1997,1.11993907182795,1
"3101","Policy","Chile",1998,1.11791149411573,1
"3117","Policy","Chile",1999,1.2941167576531,1
"3133","Policy","Chile",2000,1.26467744442438,1
"3149","Policy","Chile",2001,1.37527573561419,1
"3165","Policy","Chile",2002,1.36546835300019,1
"3181","Policy","Chile",2003,1.27991682402506,1
"3197","Policy","Chile",2004,1.33667195136803,1
"3213","Policy","Chile",2005,1.25660126636459,1
"3229","Policy","Chile",2006,1.21034257911799,1
"3245","Policy","Chile",2007,1.3272757763478,1
"32611","Policy","Chile",2008,1.2289682564458,1
"3277","Policy","Chile",2009,1.26274963816057,1
"3293","Policy","Chile",2010,1.19684849262143,1
"33061","Policy","Chile",2011,0.561809965998449,1
"3319","Policy","Chile",2012,0.528134747192447,1
"3331","Policy","Chile",2013,0.574557319165397,1
"3344","Policy","Chile",2014,0.473522029514559,1
"3354","Policy","Colombia",1990,0.138467876666078,1
"3369","Policy","Colombia",1991,0.369912171164023,1
"3384","Policy","Colombia",1992,0.345487046988739,1
"3400","Policy","Colombia",1993,0.347408628199821,1
"3416","Policy","Colombia",1994,0.39597182794419,1
"3432","Policy","Colombia",1995,0.401913154508647,1
"3448","Policy","Colombia",1996,0.471958021617559,1
"3464","Policy","Colombia",1997,0.469278783774529,1
"3480","Policy","Colombia",1998,0.482440812966867,1
"3496","Policy","Colombia",1999,0.448264351149482,1
"3512","Policy","Colombia",2000,0.464144894316459,1
"3528","Policy","Colombia",2001,0.472268001964434,1
"3544","Policy","Colombia",2002,0.494696860481688,1
"3560","Policy","Colombia",2003,0.66650055475526,1
"35761","Policy","Colombia",2004,0.617356995136223,1
"3592","Policy","Colombia",2005,0.560876705007453,1
"3608","Policy","Colombia",2006,0.569234519171192,1
"3624","Policy","Colombia",2007,0.564888635527698,1
"3640","Policy","Colombia",2008,0.731823151362268,1
"3656","Policy","Colombia",2009,0.720403968007528,1
"3672","Policy","Colombia",2010,0.995540159443628,1
"3685","Policy","Colombia",2011,1.00885398102822,1
"3699","Policy","Colombia",2012,1.03077778489743,1
"3712","Policy","Colombia",2013,1.059615431498,1
"37261","Policy","Colombia",2014,1.0689934060208,1
"3740","Policy","CostaRica",1990,0.344564600052925,1
"3755","Policy","CostaRica",1991,0.31760689796996,1
"3770","Policy","CostaRica",1992,0.393220595557495,1
"3786","Policy","CostaRica",1993,0.34117279975389,1
"3801","Policy","CostaRica",1994,0.390336673497998,1
"3817","Policy","CostaRica",1995,0.393356747761187,1
"3833","Policy","CostaRica",1996,0.266548654333706,1
"38491","Policy","CostaRica",1997,0.574209574148907,1
"3865","Policy","CostaRica",1998,0.60704140274025,1
"3881","Policy","CostaRica",1999,0.650858614869778,1
"3897","Policy","CostaRica",2000,0.828163195871557,1
"3913","Policy","CostaRica",2001,0.81991467484629,1
"3928","Policy","CostaRica",2002,0.823194458265878,1
"3943","Policy","CostaRica",2003,0.821263149248038,1
"3959","Policy","CostaRica",2004,0.815356286742737,1
"3975","Policy","CostaRica",2005,0.755353967171651,1
"3991","Policy","CostaRica",2006,0.737624391952213,1
"4007","Policy","CostaRica",2007,0.765829638775463,1
"40231","Policy","CostaRica",2008,0.766887742652998,1
"4038","Policy","CostaRica",2009,0.763616705751941,1
"4054","Policy","CostaRica",2010,0.989372626404934,1
"4066","Policy","CostaRica",2011,0.960578602357125,1
"4079","Policy","CostaRica",2012,0.973702451895762,1
"4092","Policy","CostaRica",2013,1.00413180433036,1
"4105","Policy","CostaRica",2014,1.1285025423089,1
"4117","Policy","DominicanRep",1990,0.197609997634158,1
"4132","Policy","DominicanRep",1991,0.3289373767282,1
"4147","Policy","DominicanRep",1992,0.61349056373515,1
"4162","Policy","DominicanRep",1993,0.66011285646242,1
"4177","Policy","DominicanRep",1994,0.684975390574014,1
"4193","Policy","DominicanRep",1995,0.710477364475071,1
"4209","Policy","DominicanRep",1996,0.750225163422251,1
"4225","Policy","DominicanRep",1997,0.755770726215402,1
"4241","Policy","DominicanRep",1998,0.717991764209864,1
"4257","Policy","DominicanRep",1999,0.741593855404245,1
"4273","Policy","DominicanRep",2000,0.756345756868345,1
"4289","Policy","DominicanRep",2001,0.730519154557044,1
"4305","Policy","DominicanRep",2002,0.701384252489952,1
"4321","Policy","DominicanRep",2003,0.607313943481476,1
"4337","Policy","DominicanRep",2004,0.589977340990451,1
"4353","Policy","DominicanRep",2005,0.724062665788001,1
"4369","Policy","DominicanRep",2006,0.689186210218839,1
"4385","Policy","DominicanRep",2007,0.718803358035289,1
"4401","Policy","DominicanRep",2008,0.721724153126313,1
"4417","Policy","DominicanRep",2009,0.742690086888864,1
"4433","Policy","DominicanRep",2010,0.816630656902913,1
"4446","Policy","DominicanRep",2011,0.703277633769265,1
"4460","Policy","DominicanRep",2012,0.709617540395289,1
"4473","Policy","DominicanRep",2013,0.631612709875033,1
"4487","Policy","DominicanRep",2014,0.669618653373432,1
"4500","Policy","Ecuador",1990,0.472046211851171,1
"4514","Policy","Ecuador",1991,0.370561072318024,1
"4528","Policy","Ecuador",1992,0.521860110594734,1
"4542","Policy","Ecuador",1993,0.562486037732257,1
"4556","Policy","Ecuador",1994,0.599986673505922,1
"4572","Policy","Ecuador",1995,0.700057322743383,1
"4588","Policy","Ecuador",1996,0.694203622970277,1
"4604","Policy","Ecuador",1997,0.689343377189519,1
"4620","Policy","Ecuador",1998,0.689999768446456,1
"4636","Policy","Ecuador",1999,0.605781039843974,1
"4652","Policy","Ecuador",2000,0.577468833152163,1
"4667","Policy","Ecuador",2001,0.658219089185736,1
"4682","Policy","Ecuador",2002,0.656369862504205,1
"4698","Policy","Ecuador",2003,0.632992873984027,1
"4714","Policy","Ecuador",2004,0.914150577022562,1
"4730","Policy","Ecuador",2005,0.909644235058357,1
"4746","Policy","Ecuador",2006,0.906541009499901,1
"4762","Policy","Ecuador",2007,0.906414058100802,1
"4778","Policy","Ecuador",2008,0.914074186569783,1
"4794","Policy","Ecuador",2009,0.893314182531909,1
"4810","Policy","Ecuador",2010,0.919547958223687,1
"4823","Policy","Ecuador",2011,0.668735150551189,1
"4836","Policy","Ecuador",2012,0.666809976579092,1
"4849","Policy","Ecuador",2013,0.665653582103257,1
"4861","Policy","Ecuador",2014,0.632668205719146,1
"4872","Policy","ElSalvador",1990,0.444830776928308,1
"4886","Policy","ElSalvador",1991,0.459687738162612,1
"4900","Policy","ElSalvador",1992,0.546324228105462,1
"4915","Policy","ElSalvador",1993,0.62856423555023,1
"4930","Policy","ElSalvador",1994,0.671626417891758,1
"4945","Policy","ElSalvador",1995,0.666321623949703,1
"4961","Policy","ElSalvador",1996,0.951716174896117,1
"4977","Policy","ElSalvador",1997,0.908236885910591,1
"4993","Policy","ElSalvador",1998,0.981444933458403,1
"5009","Policy","ElSalvador",1999,0.92848937420214,1
"5025","Policy","ElSalvador",2000,0.958855841203413,1
"5041","Policy","ElSalvador",2001,0.968504554455175,1
"5057","Policy","ElSalvador",2002,0.963885241029868,1
"5073","Policy","ElSalvador",2003,0.984043468151331,1
"5089","Policy","ElSalvador",2004,0.967949211662798,1
"5105","Policy","ElSalvador",2005,1.30338638854632,1
"5121","Policy","ElSalvador",2006,1.28310850329408,1
"5137","Policy","ElSalvador",2007,1.31221045266966,1
"5153","Policy","ElSalvador",2008,1.3012286594001,1
"5169","Policy","ElSalvador",2009,1.30222328554932,1
"5185","Policy","ElSalvador",2010,1.05100005388729,1
"5197","Policy","ElSalvador",2011,1.06730005988565,1
"5209","Policy","ElSalvador",2012,0.961631446277532,1
"5220","Policy","ElSalvador",2013,0.945992996709752,1
"5232","Policy","ElSalvador",2014,0.948037574819062,1
"5243","Policy","Guatemala",1990,0.553968982664713,1
"5257","Policy","Guatemala",1991,0.54315427350384,1
"5271","Policy","Guatemala",1992,0.541781164382676,1
"5285","Policy","Guatemala",1993,0.559481223171369,1
"5299","Policy","Guatemala",1994,1.03839145603714,1
"5314","Policy","Guatemala",1995,1.00494140887127,1
"5329","Policy","Guatemala",1996,1.08103462427024,1
"5345","Policy","Guatemala",1997,0.93681701627974,1
"5361","Policy","Guatemala",1998,0.990331504355687,1
"5377","Policy","Guatemala",1999,1.02677424811992,1
"5393","Policy","Guatemala",2000,1.05775387639286,1
"5409","Policy","Guatemala",2001,1.05488477064354,1
"5425","Policy","Guatemala",2002,1.01905666850272,1
"5441","Policy","Guatemala",2003,1.00311348143047,1
"5457","Policy","Guatemala",2004,0.919070290786135,1
"5473","Policy","Guatemala",2005,0.894689293389723,1
"5489","Policy","Guatemala",2006,0.895836012351031,1
"5505","Policy","Guatemala",2007,1.32122891885669,1
"5521","Policy","Guatemala",2008,1.3520051422184,1
"5537","Policy","Guatemala",2009,1.322180243902,1
"5553","Policy","Guatemala",2010,0.942159410857129,1
"5564","Policy","Guatemala",2011,0.92487271547141,1
"5576","Policy","Guatemala",2012,0.914324762363967,1
"5587","Policy","Guatemala",2013,1.33011866788161,1
"5599","Policy","Guatemala",2014,1.43152328126545,1
"5610","Policy","Honduras",1990,0.668195617601884,1
"5624","Policy","Honduras",1991,0.555294902319136,1
"5638","Policy","Honduras",1992,0.798363068115631,1
"5652","Policy","Honduras",1993,0.878134091697847,1
"5666","Policy","Honduras",1994,0.899632415662948,1
"5681","Policy","Honduras",1995,1.12488942037242,1
"5697","Policy","Honduras",1996,0.938234356432679,1
"5712","Policy","Honduras",1997,0.82462578549609,1
"5727","Policy","Honduras",1998,0.925520120930007,1
"5742","Policy","Honduras",1999,0.84829432284026,1
"5758","Policy","Honduras",2000,0.937460429688454,1
"5774","Policy","Honduras",2001,0.884242341778853,1
"5790","Policy","Honduras",2002,0.888151976177053,1
"5806","Policy","Honduras",2003,0.947673479818877,1
"5822","Policy","Honduras",2004,0.884479121633395,1
"5838","Policy","Honduras",2005,0.834458962180725,1
"5854","Policy","Honduras",2006,0.819682170694928,1
"5870","Policy","Honduras",2007,0.904579323490723,1
"5886","Policy","Honduras",2008,1.14479396496471,1
"5902","Policy","Honduras",2009,1.39279523495018,1
"5918","Policy","Honduras",2010,0.896308747064937,1
"5929","Policy","Honduras",2011,0.750612886773115,1
"5942","Policy","Honduras",2012,0.677833042852672,1
"5955","Policy","Honduras",2013,0.933012090502713,1
"5967","Policy","Honduras",2014,0.682779197045844,1
"5977","Policy","Mexico",1990,0.439108950061078,1
"5993","Policy","Mexico",1991,0.437948059455525,1
"6009","Policy","Mexico",1992,0.44319310232213,1
"6025","Policy","Mexico",1993,0.674123621438256,1
"6041","Policy","Mexico",1994,0.680422934852644,1
"6057","Policy","Mexico",1995,0.584689157325566,1
"6073","Policy","Mexico",1996,0.543436808127035,1
"6089","Policy","Mexico",1997,0.630217407119978,1
"6105","Policy","Mexico",1998,0.629961717307687,1
"6121","Policy","Mexico",1999,0.632184314319704,1
"6137","Policy","Mexico",2000,0.58274686596716,1
"6153","Policy","Mexico",2001,0.59010349570469,1
"6169","Policy","Mexico",2002,0.407950081289172,1
"6185","Policy","Mexico",2003,0.418023120905982,1
"6201","Policy","Mexico",2004,0.552294869982631,1
"6217","Policy","Mexico",2005,0.559230872053248,1
"6233","Policy","Mexico",2006,0.589415260808333,1
"6249","Policy","Mexico",2007,0.577741014537182,1
"6265","Policy","Mexico",2008,0.548058965917091,1
"6281","Policy","Mexico",2009,0.532226436855983,1
"6297","Policy","Mexico",2010,0.663451097251222,1
"6308","Policy","Mexico",2011,0.673839636925945,1
"6320","Policy","Mexico",2012,0.645313146397514,1
"6331","Policy","Mexico",2013,0.645721022225106,1
"6343","Policy","Mexico",2014,0.642849978838862,1
"6353","Policy","Nicaragua",1990,0.360734257408787,1
"6365","Policy","Nicaragua",1991,0.168323250846836,1
"6378","Policy","Nicaragua",1992,0.260857198770288,1
"6391","Policy","Nicaragua",1993,0.478775743743343,1
"6405","Policy","Nicaragua",1994,0.458026677786999,1
"6421","Policy","Nicaragua",1995,0.502534869560356,1
"6437","Policy","Nicaragua",1996,1.15448205814676,1
"6453","Policy","Nicaragua",1997,1.17472067597928,1
"6469","Policy","Nicaragua",1998,1.16281697772392,1
"6485","Policy","Nicaragua",1999,1.04802472259054,1
"6501","Policy","Nicaragua",2000,1.15732409498504,1
"6517","Policy","Nicaragua",2001,1.06631844729387,1
"6533","Policy","Nicaragua",2002,1.06329371110587,1
"6549","Policy","Nicaragua",2003,1.04624115998447,1
"6565","Policy","Nicaragua",2004,1.04075685847951,1
"6581","Policy","Nicaragua",2005,1.07615437928127,1
"6597","Policy","Nicaragua",2006,0.98803861076838,1
"6613","Policy","Nicaragua",2007,1.45030098965748,1
"6629","Policy","Nicaragua",2008,1.45674730594449,1
"6645","Policy","Nicaragua",2009,1.44486135266335,1
"6661","Policy","Nicaragua",2010,1.22417834161261,1
"6672","Policy","Nicaragua",2011,1.1015926322026,1
"6684","Policy","Nicaragua",2012,1.0883944747985,1
"6696","Policy","Nicaragua",2013,1.14905196766514,1
"6708","Policy","Nicaragua",2014,1.26962832454082,1
"6718","Policy","Panama",1990,0.616708779672026,1
"6721","Policy","Panama",1991,0.580418282780139,1
"6724","Policy","Panama",1992,0.597646767333577,1
"6727","Policy","Panama",1993,0.62521432725523,1
"6730","Policy","Panama",1994,0.901444511206012,1
"6734","Policy","Panama",1995,1.13213578486803,1
"6738","Policy","Panama",1996,1.00937852310981,1
"6742","Policy","Panama",1997,0.334352834850561,1
"6747","Policy","Panama",1998,1.17444346733464,1
"6753","Policy","Panama",1999,1.04550995016297,1
"6758","Policy","Panama",2000,0.711755448232419,1
"6764","Policy","Panama",2001,0.799184061498049,1
"6770","Policy","Panama",2002,0.847707114812627,1
"6777","Policy","Panama",2003,0.918771825324102,1
"6786","Policy","Panama",2004,0.916583953580885,1
"6795","Policy","Panama",2005,0.941441238758904,1
"6804","Policy","Panama",2006,0.917581319624002,1
"6813","Policy","Panama",2007,1.01684803991289,1
"6822","Policy","Panama",2008,0.771576533384555,1
"6830","Policy","Panama",2009,0.60837801656838,1
"6839","Policy","Panama",2010,0.866880460578552,1
"6847","Policy","Panama",2011,1.30329655521701,1
"6856","Policy","Panama",2012,1.62428116224946,1
"6864","Policy","Panama",2013,1.31253246319531,1
"6873","Policy","Panama",2014,0.735386600505673,1
"6880","Policy","Paraguay",1990,0.232955434426196,1
"6894","Policy","Paraguay",1991,0.245975710228901,1
"6908","Policy","Paraguay",1992,0.648732803018916,1
"6923","Policy","Paraguay",1993,0.615534810472764,1
"6939","Policy","Paraguay",1994,0.601367596356253,1
"6955","Policy","Paraguay",1995,0.55280340455375,1
"6971","Policy","Paraguay",1996,0.543819419324248,1
"6987","Policy","Paraguay",1997,0.541165033984537,1
"7003","Policy","Paraguay",1998,0.653922228177415,1
"7019","Policy","Paraguay",1999,0.621383524725036,1
"7035","Policy","Paraguay",2000,0.615119706340581,1
"7051","Policy","Paraguay",2001,0.611030067313582,1
"7067","Policy","Paraguay",2002,0.609174202020543,1
"7083","Policy","Paraguay",2003,0.574351249150162,1
"7099","Policy","Paraguay",2004,0.630622370654296,1
"7115","Policy","Paraguay",2005,0.748847058623612,1
"7131","Policy","Paraguay",2006,1.00096115669542,1
"7147","Policy","Paraguay",2007,0.943418464246209,1
"7163","Policy","Paraguay",2008,0.930699556302528,1
"7179","Policy","Paraguay",2009,0.927412827014253,1
"7195","Policy","Paraguay",2010,0.838870554818443,1
"7206","Policy","Paraguay",2011,0.790586342381713,1
"7217","Policy","Paraguay",2012,0.812502954300157,1
"7229","Policy","Paraguay",2013,0.820811942187193,1
"7241","Policy","Paraguay",2014,1.33821950289877,1
"7252","Policy","Peru",1990,0.129340252205806,1
"7267","Policy","Peru",1991,0.14369613067188,1
"7281","Policy","Peru",1992,0.80217382426766,1
"7295","Policy","Peru",1993,0.902423305084131,1
"7310","Policy","Peru",1994,0.903905717919651,1
"7326","Policy","Peru",1995,0.901719695498822,1
"7342","Policy","Peru",1996,0.902840704814866,1
"7358","Policy","Peru",1997,0.808702850775459,1
"7374","Policy","Peru",1998,0.84422677305037,1
"7390","Policy","Peru",1999,0.864624506032509,1
"7406","Policy","Peru",2000,0.863156980379799,1
"7422","Policy","Peru",2001,1.21572898465507,1
"7437","Policy","Peru",2002,1.18774536258317,1
"7452","Policy","Peru",2003,1.29321579826635,1
"7467","Policy","Peru",2004,1.10396477446841,1
"7483","Policy","Peru",2005,1.12875569340582,1
"7499","Policy","Peru",2006,1.1687656852029,1
"7515","Policy","Peru",2007,1.16398911104979,1
"7531","Policy","Peru",2008,1.14595593681469,1
"7547","Policy","Peru",2009,1.22051089487902,1
"7563","Policy","Peru",2010,0.858881930810627,1
"7575","Policy","Peru",2011,0.822892390066436,1
"7588","Policy","Peru",2012,0.928326920119131,1
"7600","Policy","Peru",2013,1.0435096261331,1
"7613","Policy","Peru",2014,1.02847919819839,1
"7626","Policy","Uruguay",1990,0.903268043584295,1
"7641","Policy","Uruguay",1991,0.878432909487136,1
"7656","Policy","Uruguay",1992,0.877154870314779,1
"7672","Policy","Uruguay",1993,0.842274400522557,1
"7688","Policy","Uruguay",1994,0.85197271269337,1
"7704","Policy","Uruguay",1995,0.7323943392715,1
"7720","Policy","Uruguay",1996,0.838942364991849,1
"7736","Policy","Uruguay",1997,0.866294239610692,1
"7752","Policy","Uruguay",1998,0.834400281780913,1
"7768","Policy","Uruguay",1999,0.8501160728123,1
"7784","Policy","Uruguay",2000,0.855567030511368,1
"7800","Policy","Uruguay",2001,0.855220529312792,1
"7816","Policy","Uruguay",2002,0.840559062879028,1
"7831","Policy","Uruguay",2003,0.755240084250816,1
"7847","Policy","Uruguay",2004,0.76182133747221,1
"7863","Policy","Uruguay",2005,0.750575337947725,1
"7879","Policy","Uruguay",2006,0.746333506719615,1
"7895","Policy","Uruguay",2007,0.589143208095311,1
"7911","Policy","Uruguay",2008,0.573555129302114,1
"7927","Policy","Uruguay",2009,0.580756492131551,1
"7943","Policy","Uruguay",2010,0.608396668080229,1
"7956","Policy","Uruguay",2011,0.607043902547017,1
"7969","Policy","Uruguay",2012,0.594811457481001,1
"7982","Policy","Uruguay",2013,0.57086526267158,1
"7995","Policy","Uruguay",2014,0.558823414350957,1
"8006","Policy","Venezuela",1990,0.802813980154444,1
"8020","Policy","Venezuela",1991,0.568614188547299,1
"8035","Policy","Venezuela",1992,0.607449582087137,1
"8050","Policy","Venezuela",1993,0.834553446647668,1
"8066","Policy","Venezuela",1994,0.614649413074843,1
"8082","Policy","Venezuela",1995,0.826364820689424,1
"8098","Policy","Venezuela",1996,0.843344041733069,1
"8114","Policy","Venezuela",1997,0.911960144089484,1
"8130","Policy","Venezuela",1998,0.79728431619696,1
"8146","Policy","Venezuela",1999,0.790510436224601,1
"8162","Policy","Venezuela",2000,0.774358237261712,1
"8178","Policy","Venezuela",2001,0.792300583775293,1
"8194","Policy","Venezuela",2002,0.593083341235326,1
"8210","Policy","Venezuela",2003,0.7907093991261,1
"8226","Policy","Venezuela",2004,0.802540809055442,1
"8242","Policy","Venezuela",2005,0.778404819810756,1
"8258","Policy","Venezuela",2006,0.81244751367692,1
