"yearcase","uniqueid","caseid","wave","party_survey","party_elected","pp1990_w","pp1993_w","pp1997_w","pp2001_w","pp2005_w","pp2009_w","pp2013_w","pp1986_e","pp1990_e","pp1994_e","pp1998_e","pp2002_e","pp2006_e","pp2010_e","region","age","elecsys","pplist","parlame","parlsys","fidelit","munelec","concurr","needmps","needmps2","needmps_all","abusemp","presinf","colig","cprep","cppol","cplimit","cpurnas","cpfisio","cpcorr","cpslow","cpmps","cpcenter","cpswitch","cpgovern","cpcands","cpparl","impinst","dilemma","coalperc","believe","demands","imptmin","efforts","exparea","expmin","promise","pporg","econaid","success","nocomp","bases","elecamp","famtrad","carisma","expel","expel2","expel_all","others","ppswitch","ppswitc2","ppswitch_all","execut","clients","clients2","clients_all","ppvsreg","prescand","govcand","plenario","defideo","visitas","visitas2","visitas_all","pedidos","pedidos2","pedidos_all","destpp","destpp2","destpp_all","pork","pork2","pork_all","destcn","destcn2","destcn_all","entidade","entidad2","entidade_all","local","local2","local_all","boletins","tvradio","discplen","votplen","intbill","amend","speaker","commiss","execpp","talkmil","fedbur","locbur","press","civsoc","mtsarney","mtcollor","favors","position","redtape","account","timevtr","timepref","timebill","timemisc","sarney","collor","itamar","cardoso1","cardoso2","lula","congress","partysys","coalgood","presscn","psdbpt","terms","pds1980","pmdb1980","pp1980_80","pdt1980","pt1980","ptb1980","outro1980","np1980","arena1966","mdb1966","outro1966","np1966","vereador","depest","senador","depfed","prefvice","govvice","ministro","secest","family","elei1990","occup","dempmdb","dempfl","dempds","dempsdb","demprn","dempdt","demptb","dempt","dempl","dempcdb","dempdc","dempcb","dempsb","dempstu","econdev","socord","demcons","ffaaint","ffaadem","mindef","minciv","extsni","lrclass","lrpmdb","lrdem","lrpcb","lrpcdob","lrpdc","lrpds","lrpdt","lrpfl","lrpl","lrpp","lrpp_ppb","lrppr","lrpps","lrpr","lrprn","lrpsb","lrpsd","lrpsdb","lrpsol","lrpstu","lrpt","lrptb","lrpv","lrsarney","lrcollor","lritamar","lrfhc","lrlula","lrdilma","econlmr","gov2006","pres2006","vot1989_1","vot1989_2","renda","inicpriv","govresp","concorr","getrich","trabvida","enviro","saude","edfund","edsuper","infra","socpol","flforpol","flallies","flviolence","fljudicial","flregulate","flrace","flpolref","flpreviden","flantipov","flanticorr","flgovrel","flsociety","flmonetary","dlforpol","dlallies","dlviol","dlinfra","dlrace","dlantpov","dlgender","dltecno","dlcorrup","dlgovrel","dlfiscal","dlcivsoc","dlmonet","dlhrmil","dlpetro","fpallies","fpecdev","fpinteg","fpauth","fpoecd","fpoecd2","fpoecd_all","china","onuseg","brfdi","bndes","cotaafro","cotrenda","casament","aborto","tengoal1","tengoal2","currentgoal1","currentgoal2","othergoal1","othergoal2","bfpobre","bfpref","bfbase","bflula","bfmywin","cites","amends","approved","econlmr1990","mnclmr","agrlmr","lrlmr","diap","kinzo","reldisc","absdisc","econdiap","ideodiap","presdiap","bcdiap","jurodiap","evangel","diapstar","diaphist","pm4","pm12","czideo","czideose","pweight"
2001011,4011,11,2001,14,14,NA,NA,NA,14,NA,NA,NA,NA,NA,NA,14,NA,NA,NA,5,4,2,1,1,NA,0,NA,NA,1,NA,1,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,1,NA,NA,4,6,1,7,5,1,8,10,7,1,NA,1,NA,4,NA,2,4,3,NA,2,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,9,1,NA,1,NA,1,3,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,4,5,7,7,NA,9,1,NA,NA,NA,3,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,1,1,0,0,1,1,NA,NA,8,7,NA,99,NA,7,7,6,5,4,NA,NA,5,NA,1,3,NA,0,NA,4,4,NA,6,5,NA,NA,1,NA,NA,5,9,8,NA,9,NA,6,NA,NA,5,NA,7,NA,NA,3,7,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.420162152,0.238210815,0.731271
2001012,1245,12,2001,40,40,NA,NA,NA,40,NA,NA,NA,NA,NA,NA,40,NA,NA,NA,2,6,9,9,1,NA,0,NA,NA,3,NA,2,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,2,NA,NA,10,6,1,10,5,8,6,6,8,4,NA,2,NA,4,NA,2,2,3,NA,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,NA,1,NA,2,3,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,3,9,8,7,NA,9,8,NA,NA,NA,4,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,NA,NA,5,3,NA,6,NA,8,3,9,3,9,NA,NA,10,NA,4,2,NA,0,NA,1,1,NA,3,5,NA,NA,1,NA,NA,2,8,8,NA,9,NA,3,NA,NA,3,NA,4,NA,NA,1,8,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.653501321,0.159386708,0.4680135
2001013,1173,13,2001,25,25,NA,NA,NA,25,NA,NA,NA,NA,NA,NA,25,NA,NA,NA,4,8,2,2,1,NA,1,NA,NA,1,NA,1,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,1,NA,NA,99,99,99,99,99,99,99,99,99,1,NA,1,NA,1,NA,1,2,4,NA,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,2,NA,1,NA,2,2,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,4,3,9,7,NA,4,5,NA,NA,NA,2,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1,0,1,NA,NA,5,9,NA,8,NA,3,5,9,2,2,NA,NA,3,NA,3,3,NA,0,NA,1,2,NA,99,5,NA,NA,1,NA,NA,3,5,7,NA,7,NA,2,NA,NA,3,NA,5,NA,NA,2,6,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.864825416,0.361551984,1.107032
2001014,3093,14,2001,12,45,NA,NA,NA,12,NA,NA,NA,NA,NA,NA,45,NA,NA,NA,1,9,1,2,1,NA,1,NA,NA,2,NA,1,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,2,NA,NA,5,1,1,1,3,5,9,99,10,2,NA,1,NA,2,NA,1,2,2,NA,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2,1,NA,2,NA,2,3,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,3,7,7,7,NA,6,3,NA,NA,NA,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,NA,NA,5,5,NA,5,NA,5,5,5,5,5,NA,NA,5,NA,4,2,NA,1,NA,1,1,NA,99,5,NA,NA,2,NA,NA,4,6,5,NA,7,NA,4,NA,NA,3,NA,5,NA,NA,3,5,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.026485667,0.325441668,1.02963
2001015,3068,15,2001,45,15,NA,NA,NA,45,NA,NA,NA,NA,NA,NA,15,NA,NA,NA,5,8,2,1,1,NA,1,NA,NA,2,NA,1,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,2,NA,NA,5,3,1,8,1,8,8,4,8,2,NA,1,NA,3,NA,2,3,2,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,2,NA,3,NA,1,1,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,6,7,8,7,NA,7,7,NA,NA,NA,2,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,NA,NA,7,6,NA,8,NA,7,7,7,6,6,NA,NA,7,NA,4,4,NA,0,NA,1,1,NA,8,9,NA,NA,2,NA,NA,4,9,8,NA,9,NA,6,NA,NA,3,NA,7,NA,NA,3,8,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.115405418,0.244010126,1.05303
2001016,4016,16,2001,13,13,NA,NA,NA,13,NA,NA,NA,NA,NA,NA,13,NA,NA,NA,1,5,1,2,2,NA,1,NA,NA,3,NA,2,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,1,NA,NA,99,10,5,7,8,9,9,6,8,1,NA,1,NA,1,NA,1,2,1,NA,1,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,1,NA,1,NA,1,1,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,1,7,7,6,NA,7,8,NA,NA,NA,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,NA,NA,7,4,NA,8,NA,9,2,10,5,10,NA,NA,10,NA,4,4,NA,0,NA,1,2,NA,3,9,NA,NA,2,NA,NA,7,10,7,NA,10,NA,6,NA,NA,4,NA,8,NA,NA,3,10,NA,NA,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.112367969,0.244402898,0.690877
2001017,4017,17,2001,15,15,NA,NA,NA,15,NA,NA,NA,NA,NA,NA,15,NA,NA,NA,5,4,9,2,1,NA,1,NA,NA,2,NA,1,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,2,NA,NA,1,1,1,1,1,1,10,1,10,1,NA,1,NA,2,NA,1,3,1,NA,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,4,4,NA,1,NA,4,4,NA,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,8,7,9,8,NA,5,5,NA,NA,NA,4,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,NA,NA,10,5,NA,10,NA,10,6,10,6,6,NA,NA,6,NA,4,2,NA,1,NA,2,4,NA,5,4,NA,NA,3,NA,NA,3,10,4,NA,7,NA,4,NA,NA,3,NA,4,NA,NA,2,4,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.676306166,0.457442399,0.9435756
2001018,4018,18,2001,45,45,NA,NA,NA,45,NA,NA,NA,NA,NA,NA,45,NA,NA,NA,1,4,1,1,1,NA,1,NA,NA,3,NA,2,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,2,NA,NA,7,3,3,8,6,9,9,99,6,3,NA,2,NA,2,NA,1,3,3,NA,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,3,NA,2,NA,1,1,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,1,8,9,9,NA,7,5,NA,NA,NA,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,1,NA,NA,7,7,NA,10,NA,7,9,6,8,4,NA,NA,6,NA,4,4,NA,0,NA,2,2,NA,4,5,NA,NA,1,NA,NA,4,10,10,NA,9,NA,3,NA,NA,2,NA,4,NA,NA,2,9,NA,NA,NA,NA,NA,NA,NA,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.309184179,0.178987212,1.05303
2001019,3090,19,2001,11,11,NA,NA,NA,11,NA,NA,NA,NA,NA,NA,11,NA,NA,NA,4,4,2,1,2,NA,0,NA,NA,3,NA,2,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,2,NA,NA,9,5,5,5,5,9,8,1,9,2,NA,1,NA,1,NA,1,4,4,NA,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,NA,2,NA,1,1,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,4,7,7,7,NA,8,3,NA,NA,NA,2,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,NA,NA,5,5,NA,5,NA,5,5,5,5,5,NA,NA,5,NA,3,4,NA,0,NA,1,1,NA,99,7,NA,NA,3,NA,NA,5,7,7,NA,7,NA,7,NA,NA,3,NA,7,NA,NA,3,7,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.085470989,0.330105046,1.300037
2001020,4020,20,2001,14,14,NA,NA,NA,14,NA,NA,NA,NA,NA,NA,14,NA,NA,NA,3,7,1,1,2,NA,0,NA,NA,3,NA,2,NA,NA,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,2,NA,NA,3,3,4,6,3,5,8,5,6,4,NA,2,NA,4,NA,2,4,3,NA,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,NA,1,NA,1,1,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,6,7,5,5,NA,5,5,NA,NA,NA,3,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,NA,NA,8,5,NA,6,NA,4,7,7,8,4,NA,NA,4,NA,2,1,NA,1,NA,4,3,NA,99,5,NA,NA,2,NA,NA,3,7,99,NA,7,NA,2,NA,NA,2,NA,4,NA,NA,2,5,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.80763801,0.25677177,0.731271
2001021,4021,21,2001,45,45,NA,NA,NA,45,NA,NA,NA,NA,NA,NA,45,NA,NA,NA,3,7,2,2,1,NA,1,NA,NA,3,NA,2,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,2,NA,NA,1,1,1,6,1,10,6,1,6,4,NA,2,NA,3,NA,2,3,1,NA,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,1,2,NA,2,NA,1,1,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,1,4,8,5,NA,8,5,NA,NA,NA,1,0,1,1,0,0,0,0,0,9,9,9,0,0,1,0,1,0,0,0,1,0,NA,NA,8,8,NA,9,NA,7,8,8,6,6,NA,NA,7,NA,4,4,NA,1,NA,1,1,NA,99,8,NA,NA,2,NA,NA,4,10,7,NA,10,NA,4,NA,NA,4,NA,5,NA,NA,4,6,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.364240277,0.269633137,1.05303
2001022,3137,22,2001,25,25,NA,NA,NA,25,NA,NA,NA,NA,NA,NA,25,NA,NA,NA,2,7,2,2,2,NA,1,NA,NA,2,NA,1,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,2,NA,NA,8,4,2,8,2,8,8,2,6,1,NA,1,NA,1,NA,1,2,1,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,2,NA,2,NA,1,2,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,3,3,6,6,NA,9,4,NA,NA,NA,2,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,0,0,0,0,1,NA,NA,10,10,NA,9,NA,7,6,4,6,4,NA,NA,4,NA,4,4,NA,1,NA,1,1,NA,99,4,NA,NA,4,NA,NA,4,6,6,NA,7,NA,4,NA,NA,4,NA,6,NA,NA,4,6,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.710780836,0.301557181,1.107032
2001023,2172,23,2001,25,25,NA,NA,NA,25,NA,NA,NA,NA,NA,NA,25,NA,NA,NA,2,7,2,1,1,NA,0,NA,NA,2,NA,1,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,2,NA,NA,8,2,4,8,7,7,7,3,6,4,NA,2,NA,3,NA,2,1,1,NA,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,1,2,NA,3,NA,2,9,NA,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,4,3,7,8,NA,7,3,NA,NA,NA,5,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,1,1,NA,NA,8,9,NA,7,NA,6,9,6,8,5,NA,NA,6,NA,4,2,NA,0,NA,1,1,NA,5,7,NA,NA,2,NA,NA,3,9,8,NA,9,NA,4,NA,NA,2,NA,6,NA,NA,2,9,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.08078664,0.212767051,1.107032
2001024,4024,24,2001,15,15,NA,NA,NA,15,NA,NA,NA,NA,NA,NA,15,NA,NA,NA,4,7,9,2,1,NA,1,NA,NA,2,NA,1,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,8,NA,NA,7,6,5,9,8,8,9,10,9,1,NA,1,NA,1,NA,1,2,2,NA,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,1,NA,2,NA,2,2,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,4,8,9,9,NA,6,6,NA,NA,NA,4,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,NA,NA,8,8,NA,8,NA,8,8,8,8,8,NA,NA,8,NA,4,4,NA,1,NA,1,2,NA,99,7,NA,NA,3,NA,NA,6,9,10,NA,8,NA,4,NA,NA,3,NA,7,NA,NA,2,9,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.396605658,0.259420557,0.9435756
