"yearcase","uniqueid","caseid","wave","party_survey","party_elected","pp1990_w","pp1993_w","pp1997_w","pp2001_w","pp2005_w","pp2009_w","pp2013_w","pp1986_e","pp1990_e","pp1994_e","pp1998_e","pp2002_e","pp2006_e","pp2010_e","region","age","elecsys","pplist","parlame","parlsys","fidelit","munelec","concurr","needmps","needmps2","needmps_all","abusemp","presinf","colig","cprep","cppol","cplimit","cpurnas","cpfisio","cpcorr","cpslow","cpmps","cpcenter","cpswitch","cpgovern","cpcands","cpparl","impinst","dilemma","coalperc","believe","demands","imptmin","efforts","exparea","expmin","promise","pporg","econaid","success","nocomp","bases","elecamp","famtrad","carisma","expel","expel2","expel_all","others","ppswitch","ppswitc2","ppswitch_all","execut","clients","clients2","clients_all","ppvsreg","prescand","govcand","plenario","defideo","visitas","visitas2","visitas_all","pedidos","pedidos2","pedidos_all","destpp","destpp2","destpp_all","pork","pork2","pork_all","destcn","destcn2","destcn_all","entidade","entidad2","entidade_all","local","local2","local_all","boletins","tvradio","discplen","votplen","intbill","amend","speaker","commiss","execpp","talkmil","fedbur","locbur","press","civsoc","mtsarney","mtcollor","favors","position","redtape","account","timevtr","timepref","timebill","timemisc","sarney","collor","itamar","cardoso1","cardoso2","lula","congress","partysys","coalgood","presscn","psdbpt","terms","pds1980","pmdb1980","pp1980_80","pdt1980","pt1980","ptb1980","outro1980","np1980","arena1966","mdb1966","outro1966","np1966","vereador","depest","senador","depfed","prefvice","govvice","ministro","secest","family","elei1990","occup","dempmdb","dempfl","dempds","dempsdb","demprn","dempdt","demptb","dempt","dempl","dempcdb","dempdc","dempcb","dempsb","dempstu","econdev","socord","demcons","ffaaint","ffaadem","mindef","minciv","extsni","lrclass","lrpmdb","lrdem","lrpcb","lrpcdob","lrpdc","lrpds","lrpdt","lrpfl","lrpl","lrpp","lrpp_ppb","lrppr","lrpps","lrpr","lrprn","lrpsb","lrpsd","lrpsdb","lrpsol","lrpstu","lrpt","lrptb","lrpv","lrsarney","lrcollor","lritamar","lrfhc","lrlula","lrdilma","econlmr","gov2006","pres2006","vot1989_1","vot1989_2","renda","inicpriv","govresp","concorr","getrich","trabvida","enviro","saude","edfund","edsuper","infra","socpol","flforpol","flallies","flviolence","fljudicial","flregulate","flrace","flpolref","flpreviden","flantipov","flanticorr","flgovrel","flsociety","flmonetary","dlforpol","dlallies","dlviol","dlinfra","dlrace","dlantpov","dlgender","dltecno","dlcorrup","dlgovrel","dlfiscal","dlcivsoc","dlmonet","dlhrmil","dlpetro","fpallies","fpecdev","fpinteg","fpauth","fpoecd","fpoecd2","fpoecd_all","china","onuseg","brfdi","bndes","cotaafro","cotrenda","casament","aborto","tengoal1","tengoal2","currentgoal1","currentgoal2","othergoal1","othergoal2","bfpobre","bfpref","bfbase","bflula","bfmywin","cites","amends","approved","econlmr1990","mnclmr","agrlmr","lrlmr","diap","kinzo","reldisc","absdisc","econdiap","ideodiap","presdiap","bcdiap","jurodiap","evangel","diapstar","diaphist","pm4","pm12","czideo","czideose","pweight"
1993011,2011,11,1993,14,14,NA,14,NA,NA,NA,NA,NA,NA,14,NA,NA,NA,NA,NA,1,5,1,1,2,NA,0,3,2,2,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,NA,NA,2,NA,NA,2,NA,NA,3,4,1,99,99,5,8,NA,8,1,NA,1,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,3,1,NA,2,NA,3,3,NA,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,NA,NA,99,99,NA,99,99,99,6,99,99,99,NA,NA,99,99,3,2,NA,1,NA,3,2,NA,4,4,NA,NA,1,NA,NA,3,7,5,7,NA,6,99,NA,9,1,NA,4,NA,99,2,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,3,1,2,1,NA,NA,NA,NA,NA,0.120160743,0.256451985,1.402887
1993012,2012,12,1993,25,15,NA,25,NA,NA,NA,NA,NA,NA,15,NA,NA,NA,NA,NA,5,6,2,1,1,NA,1,1,1,4,NA,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,NA,NA,2,NA,NA,2,NA,NA,2,4,3,5,6,4,7,NA,5,2,NA,1,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,1,NA,1,NA,2,2,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,0,1,1,1,1,1,1,1,0,1,0,0,0,0,0,1,0,0,0,0,1,NA,NA,7,8,NA,5,99,4,1,1,6,1,NA,NA,1,99,2,2,NA,1,NA,2,2,NA,5,4,NA,NA,1,NA,NA,3,8,10,5,NA,9,1,NA,9,1,NA,3,NA,99,1,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,9,9,9,9,NA,NA,NA,NA,NA,0.443526027,0.188441879,1.176615
1993013,2013,13,1993,15,15,NA,15,NA,NA,NA,NA,NA,NA,15,NA,NA,NA,NA,NA,1,9,2,1,1,NA,1,1,1,1,NA,1,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,NA,NA,2,NA,NA,8,NA,NA,8,8,1,9,99,6,5,NA,99,4,NA,2,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,9,1,NA,2,NA,3,2,NA,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,NA,NA,99,99,NA,99,99,99,99,99,99,99,NA,NA,99,99,3,9,NA,0,NA,1,2,NA,10,99,NA,NA,99,NA,NA,99,99,99,99,NA,99,99,NA,99,99,NA,99,NA,99,99,99,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,5,2,1,1,NA,NA,NA,NA,NA,2.92672508,0.188638923,1.067051
1993014,2014,14,1993,12,12,NA,12,NA,NA,NA,NA,NA,NA,12,NA,NA,NA,NA,NA,2,5,1,1,2,NA,1,1,1,2,NA,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,NA,NA,2,NA,NA,2,NA,NA,10,4,1,5,8,3,10,NA,10,3,NA,2,NA,NA,NA,NA,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,3,1,NA,2,NA,3,3,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,1,NA,NA,6,3,NA,6,1,8,3,8,3,6,NA,NA,6,99,4,2,NA,1,NA,1,2,NA,3,6,NA,NA,2,NA,NA,3,8,8,8,NA,8,5,NA,9,3,NA,6,NA,99,2,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,9,1,1,1,NA,NA,NA,NA,NA,-1.195426857,0.236673422,0.7721533
1993015,1001,15,1993,11,11,NA,11,NA,NA,NA,NA,NA,NA,11,NA,NA,NA,NA,NA,1,10,2,1,2,NA,0,1,2,2,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,NA,NA,2,NA,NA,2,NA,NA,5,3,2,8,5,5,2,NA,9,3,NA,2,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,2,1,NA,3,NA,2,1,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,NA,NA,8,8,NA,8,2,6,5,3,7,2,NA,NA,2,1,3,1,NA,1,NA,3,1,NA,6,5,NA,NA,1,NA,NA,3,7,7,5,NA,7,2,NA,9,2,NA,4,NA,1,1,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,3,9,1,9,NA,NA,NA,NA,NA,1.161835328,0.228312903,0.903412
1993016,1172,16,1993,36,88,NA,36,NA,NA,NA,NA,NA,NA,88,NA,NA,NA,NA,NA,2,9,1,1,9,NA,1,4,1,3,NA,2,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,NA,NA,2,NA,NA,2,NA,NA,7,7,99,99,99,99,99,NA,8,1,NA,1,NA,NA,NA,NA,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,NA,2,NA,1,1,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,1,1,0,0,0,1,NA,NA,99,99,NA,99,10,99,99,99,99,99,NA,NA,99,99,9,3,NA,1,NA,3,4,NA,99,99,NA,NA,99,NA,NA,99,99,99,99,NA,99,99,NA,8,99,NA,99,NA,99,99,99,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,3,1,1,2,NA,NA,NA,NA,NA,1.490136549,0.285839604,1.055936
1993017,2017,17,1993,22,36,NA,22,NA,NA,NA,NA,NA,NA,36,NA,NA,NA,NA,NA,3,6,2,1,2,NA,0,1,2,2,NA,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,99,NA,NA,2,NA,NA,2,NA,NA,8,2,1,9,3,4,8,NA,4,4,NA,2,NA,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,2,NA,1,NA,2,1,NA,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,NA,NA,5,4,NA,3,3,1,3,1,6,1,NA,NA,1,1,4,2,NA,0,NA,1,2,NA,5,5,NA,NA,2,NA,NA,4,6,5,9,NA,8,8,NA,9,3,NA,5,NA,5,2,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,3,1,1,2,NA,NA,NA,NA,NA,-0.104644878,0.439517482,0.8869863
1993018,1004,18,1993,23,15,NA,39,NA,NA,NA,NA,NA,NA,15,NA,NA,NA,NA,NA,5,7,2,2,1,NA,9,1,1,1,NA,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,NA,2,NA,NA,2,NA,NA,7,8,1,7,5,8,8,NA,4,3,NA,2,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,2,NA,1,NA,1,2,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,1,0,1,0,NA,NA,6,6,NA,5,3,3,5,1,6,1,NA,NA,1,99,2,1,NA,1,NA,1,2,NA,99,5,NA,NA,1,NA,NA,2,6,99,5,NA,6,1,NA,7,1,NA,3,NA,99,1,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,9,9,9,9,NA,NA,NA,NA,NA,0.864170165,0.251915329,1.393836
1993019,2019,19,1993,13,13,NA,13,NA,NA,NA,NA,NA,NA,13,NA,NA,NA,NA,NA,3,6,1,2,2,NA,1,3,2,2,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,NA,NA,1,NA,NA,1,NA,NA,6,10,1,5,4,10,9,NA,7,1,NA,1,NA,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,2,1,NA,1,NA,2,1,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,NA,NA,7,4,NA,8,2,9,5,10,5,9,NA,NA,10,10,4,4,NA,0,NA,2,2,NA,2,5,NA,NA,2,NA,NA,4,8,6,8,NA,8,4,NA,9,3,NA,4,NA,1,2,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,1,2,1,1,NA,NA,NA,NA,NA,-1.375377816,0.227020675,0.6894642
1993020,2020,20,1993,45,45,NA,45,NA,NA,NA,NA,NA,NA,45,NA,NA,NA,NA,NA,2,4,2,2,1,NA,1,2,2,4,NA,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,NA,NA,1,NA,NA,2,NA,NA,8,6,1,5,6,7,8,NA,8,1,NA,1,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,2,2,NA,2,NA,2,2,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,NA,NA,5,3,NA,10,1,6,4,8,5,5,NA,NA,8,5,4,2,NA,1,NA,2,3,NA,4,6,NA,NA,1,NA,NA,4,10,7,6,NA,6,4,NA,10,2,NA,4,NA,6,3,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,1,2,9,2,NA,NA,NA,NA,NA,-0.609400138,0.334077012,0.9876108
1993021,2021,21,1993,13,13,NA,13,NA,NA,NA,NA,NA,NA,13,NA,NA,NA,NA,NA,3,4,1,1,1,NA,1,3,3,3,NA,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,NA,NA,1,NA,NA,1,NA,NA,8,8,1,5,5,8,3,NA,3,2,NA,1,NA,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,NA,1,NA,2,3,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,NA,NA,8,6,NA,8,4,6,4,8,4,6,NA,NA,8,4,4,4,NA,0,NA,1,1,NA,1,5,NA,NA,3,NA,NA,4,6,6,5,NA,8,3,NA,9,3,NA,4,NA,4,2,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,1,1,2,9,NA,NA,NA,NA,NA,-2.418964868,0.30136111,0.6894642
1993022,2022,22,1993,25,88,NA,25,NA,NA,NA,NA,NA,NA,88,NA,NA,NA,NA,NA,5,7,2,1,1,NA,0,1,1,4,NA,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,NA,NA,2,NA,NA,2,NA,NA,5,1,1,8,5,3,8,NA,5,2,NA,1,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,NA,3,NA,2,1,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,1,NA,NA,5,5,NA,5,99,99,99,99,99,99,NA,NA,99,99,3,2,NA,1,NA,1,2,NA,5,5,NA,NA,1,NA,NA,3,8,10,5,NA,10,1,NA,10,1,NA,3,NA,1,1,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,3,2,1,9,NA,NA,NA,NA,NA,0.266141862,0.169619901,1.176615
1993023,2023,23,1993,15,15,NA,15,NA,NA,NA,NA,NA,NA,15,NA,NA,NA,NA,NA,1,4,2,2,1,NA,1,4,4,4,NA,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,NA,NA,1,NA,NA,8,NA,NA,1,6,1,10,7,5,9,NA,8,1,NA,1,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,4,2,NA,2,NA,1,1,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,1,NA,NA,10,10,NA,10,10,10,10,10,10,10,NA,NA,10,10,4,4,NA,1,NA,4,2,NA,3,3,NA,NA,1,NA,NA,4,9,9,9,NA,10,1,NA,8,2,NA,3,NA,5,2,99,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,2,2,1,2,NA,NA,NA,NA,NA,-0.978968837,0.249813264,1.067051
1993024,2024,24,1993,13,13,NA,13,NA,NA,NA,NA,NA,NA,13,NA,NA,NA,NA,NA,4,4,1,2,2,NA,1,4,4,2,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,99,NA,NA,1,NA,NA,1,NA,NA,99,10,99,5,99,9,99,NA,99,1,NA,1,NA,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,NA,1,NA,2,2,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,NA,NA,7,2,NA,8,1,8,1,10,3,5,NA,NA,8,5,4,3,NA,0,NA,1,1,NA,3,5,NA,NA,3,NA,NA,3,10,8,7,NA,10,3,NA,10,3,NA,4,NA,4,2,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,1,9,1,1,NA,NA,NA,NA,NA,-1.093385121,0.234579584,0.6894642
