"yearcase","uniqueid","caseid","wave","party_survey","party_elected","pp1990_w","pp1993_w","pp1997_w","pp2001_w","pp2005_w","pp2009_w","pp2013_w","pp1986_e","pp1990_e","pp1994_e","pp1998_e","pp2002_e","pp2006_e","pp2010_e","region","age","elecsys","pplist","parlame","parlsys","fidelit","munelec","concurr","needmps","needmps2","needmps_all","abusemp","presinf","colig","cprep","cppol","cplimit","cpurnas","cpfisio","cpcorr","cpslow","cpmps","cpcenter","cpswitch","cpgovern","cpcands","cpparl","impinst","dilemma","coalperc","believe","demands","imptmin","efforts","exparea","expmin","promise","pporg","econaid","success","nocomp","bases","elecamp","famtrad","carisma","expel","expel2","expel_all","others","ppswitch","ppswitc2","ppswitch_all","execut","clients","clients2","clients_all","ppvsreg","prescand","govcand","plenario","defideo","visitas","visitas2","visitas_all","pedidos","pedidos2","pedidos_all","destpp","destpp2","destpp_all","pork","pork2","pork_all","destcn","destcn2","destcn_all","entidade","entidad2","entidade_all","local","local2","local_all","boletins","tvradio","discplen","votplen","intbill","amend","speaker","commiss","execpp","talkmil","fedbur","locbur","press","civsoc","mtsarney","mtcollor","favors","position","redtape","account","timevtr","timepref","timebill","timemisc","sarney","collor","itamar","cardoso1","cardoso2","lula","congress","partysys","coalgood","presscn","psdbpt","terms","pds1980","pmdb1980","pp1980_80","pdt1980","pt1980","ptb1980","outro1980","np1980","arena1966","mdb1966","outro1966","np1966","vereador","depest","senador","depfed","prefvice","govvice","ministro","secest","family","elei1990","occup","dempmdb","dempfl","dempds","dempsdb","demprn","dempdt","demptb","dempt","dempl","dempcdb","dempdc","dempcb","dempsb","dempstu","econdev","socord","demcons","ffaaint","ffaadem","mindef","minciv","extsni","lrclass","lrpmdb","lrdem","lrpcb","lrpcdob","lrpdc","lrpds","lrpdt","lrpfl","lrpl","lrpp","lrpp_ppb","lrppr","lrpps","lrpr","lrprn","lrpsb","lrpsd","lrpsdb","lrpsol","lrpstu","lrpt","lrptb","lrpv","lrsarney","lrcollor","lritamar","lrfhc","lrlula","lrdilma","econlmr","gov2006","pres2006","vot1989_1","vot1989_2","renda","inicpriv","govresp","concorr","getrich","trabvida","enviro","saude","edfund","edsuper","infra","socpol","flforpol","flallies","flviolence","fljudicial","flregulate","flrace","flpolref","flpreviden","flantipov","flanticorr","flgovrel","flsociety","flmonetary","dlforpol","dlallies","dlviol","dlinfra","dlrace","dlantpov","dlgender","dltecno","dlcorrup","dlgovrel","dlfiscal","dlcivsoc","dlmonet","dlhrmil","dlpetro","fpallies","fpecdev","fpinteg","fpauth","fpoecd","fpoecd2","fpoecd_all","china","onuseg","brfdi","bndes","cotaafro","cotrenda","casament","aborto","tengoal1","tengoal2","currentgoal1","currentgoal2","othergoal1","othergoal2","bfpobre","bfpref","bfbase","bflula","bfmywin","cites","amends","approved","econlmr1990","mnclmr","agrlmr","lrlmr","diap","kinzo","reldisc","absdisc","econdiap","ideodiap","presdiap","bcdiap","jurodiap","evangel","diapstar","diaphist","pm4","pm12","czideo","czideose","pweight"
2013011,6090,11,2013,33,33,NA,NA,NA,NA,NA,NA,33,NA,NA,NA,NA,NA,NA,33,2,6,2,1,1,NA,0,NA,NA,NA,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,9,NA,NA,2,2,NA,NA,4,1,2,NA,NA,NA,NA,NA,5,2,NA,4,2,NA,3,1,NA,5,2,NA,4,2,NA,4,2,NA,4,2,NA,5,5,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0,1,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,5,7,8,NA,1,NA,NA,2,NA,NA,NA,10,NA,1,5,NA,5,5,8,1,NA,3,6,5,10,4,4,6,4,3,2,NA,NA,NA,NA,3,2,8,1,10,8,1,4,4,3,4,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,2,3,2,3,3,3,3,4,4,3,3,2,3,2,NA,NA,NA,NA,NA,4,1,1,5,4,5,2,2,2,2,1,9,1,4,1,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,2,NA,0.486551561,0.223565101,0.3737374
2013012,7012,12,2013,10,10,NA,NA,NA,NA,NA,NA,10,NA,NA,NA,NA,NA,NA,10,1,2,2,1,2,NA,0,NA,NA,NA,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2,NA,NA,1,2,NA,NA,2,2,2,NA,NA,NA,NA,NA,5,2,NA,2,1,NA,2,1,NA,5,2,NA,3,1,NA,3,1,NA,5,2,NA,4,5,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,1,0,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,6,6,3,NA,9,NA,NA,7,NA,NA,NA,5,NA,8,8,NA,9,4,1,4,NA,10,7,5,7,10,5,10,1,1,2,NA,NA,NA,NA,6,5,8,4,8,5,2,5,5,4,3,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,4,2,2,5,4,3,2,4,4,2,3,3,3,3,NA,NA,NA,NA,NA,2,2,3,5,5,5,2,5,1,5,1,2,2,4,1,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,3,2,0.482846317,0.711920307,0.9135802
2013013,7013,13,2013,22,22,NA,NA,NA,NA,NA,NA,22,NA,NA,NA,NA,NA,NA,22,2,3,1,1,2,NA,1,NA,NA,NA,5,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,NA,NA,5,1,NA,NA,2,2,3,NA,NA,NA,NA,NA,5,2,NA,9,9,NA,3,1,NA,5,2,NA,3,1,NA,4,2,NA,4,2,NA,4,9,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,1,0,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,5,6,10,NA,1,NA,NA,4,NA,NA,NA,10,NA,1,5,NA,1,10,10,1,NA,1,5,1,6,5,6,9,3,3,2,NA,NA,NA,NA,5,3,5,2,10,5,1,5,4,4,3,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,4,4,3,4,3,3,4,5,3,4,4,3,5,4,NA,NA,NA,NA,NA,3,9,4,5,5,5,5,4,1,5,1,3,2,3,1,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,2,2,0.321416264,0.270074278,1.459355
2013014,7014,14,2013,55,25,NA,NA,NA,NA,NA,NA,55,NA,NA,NA,NA,NA,NA,25,4,10,3,2,2,NA,1,NA,NA,NA,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2,NA,NA,5,1,NA,NA,1,2,9,NA,NA,NA,NA,NA,5,2,NA,2,1,NA,1,0,NA,5,2,NA,1,0,NA,1,0,NA,5,2,NA,2,3,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0,1,1,0,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,99,5,5,NA,5,NA,NA,5,NA,NA,NA,5,NA,5,5,NA,5,5,5,5,NA,5,5,5,5,5,5,5,5,5,2,NA,NA,NA,NA,4,5,6,7,4,7,1,5,5,1,9,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,3,3,3,3,3,3,3,4,3,3,3,9,5,5,NA,NA,NA,NA,NA,5,1,4,5,5,5,1,5,1,3,3,2,1,3,1,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,1,1,0.223955977,1.080045476,1.109887
2013015,1245,15,2013,40,40,NA,NA,NA,NA,NA,NA,40,NA,NA,NA,NA,NA,NA,40,2,9,1,1,9,NA,0,NA,NA,NA,5,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,9,NA,NA,3,9,NA,NA,3,9,2,NA,NA,NA,NA,NA,5,2,NA,5,2,NA,3,1,NA,5,2,NA,3,1,NA,5,2,NA,5,2,NA,4,5,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0,1,0,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,3,8,10,NA,3,NA,NA,3,NA,NA,NA,8,NA,3,8,NA,3,5,5,1,NA,3,8,3,9,8,5,5,3,3,1,NA,NA,NA,NA,1,1,1,1,10,1,1,3,4,3,3,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,1,3,4,3,3,3,3,5,1,3,2,3,3,3,NA,NA,NA,NA,NA,3,9,1,5,5,5,5,5,5,5,1,3,1,4,3,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,2,3,-0.651198667,0.162614343,0.6228956
2013016,1096,16,2013,23,23,NA,NA,NA,NA,NA,NA,23,NA,NA,NA,NA,NA,NA,23,3,10,2,2,1,NA,1,NA,NA,NA,3,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2,NA,NA,5,1,NA,NA,1,2,1,NA,NA,NA,NA,NA,4,2,NA,4,2,NA,4,2,NA,3,1,NA,4,2,NA,4,2,NA,4,2,NA,4,3,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,1,1,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,99,4,6,NA,2,NA,NA,3,NA,NA,NA,8,NA,2,8,NA,2,5,3,99,NA,2,5,99,5,8,3,5,7,5,2,NA,NA,NA,NA,99,99,99,99,99,99,2,5,5,5,4,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,2,3,3,3,3,3,2,3,3,3,4,2,3,4,NA,NA,NA,NA,NA,4,1,2,4,3,3,3,3,5,1,1,3,4,2,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,3,16,3,4,-0.724772517,0.189123556,0.6851852
2013017,7017,17,2013,40,40,NA,NA,NA,NA,NA,NA,40,NA,NA,NA,NA,NA,NA,40,3,8,1,1,1,NA,0,NA,NA,NA,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2,NA,NA,5,1,NA,NA,5,1,2,NA,NA,NA,NA,NA,5,2,NA,5,2,NA,3,1,NA,9,9,NA,3,1,NA,3,1,NA,2,1,NA,4,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,1,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,99,5,9,NA,3,NA,NA,6,NA,NA,NA,5,NA,8,6,NA,2,5,4,1,NA,8,8,8,9,9,7,8,8,8,2,NA,NA,NA,NA,3,3,8,1,10,4,2,5,4,4,4,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,1,2,2,3,3,3,3,3,3,3,2,1,4,2,NA,NA,NA,NA,NA,3,9,4,2,3,4,1,5,3,3,1,3,4,3,1,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,2,3,-1.617703245,0.453443164,0.6228956
2013018,7018,18,2013,13,13,NA,NA,NA,NA,NA,NA,13,NA,NA,NA,NA,NA,NA,13,2,8,2,2,2,NA,1,NA,NA,NA,5,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,1,NA,NA,1,2,NA,NA,3,9,2,NA,NA,NA,NA,NA,5,2,NA,5,2,NA,4,2,NA,5,2,NA,4,2,NA,4,2,NA,4,2,NA,4,4,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0,1,1,0,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,3,7,10,NA,4,NA,NA,5,NA,NA,NA,7,NA,5,8,NA,3,8,8,1,NA,3,8,6,7,9,7,8,3,3,2,NA,NA,NA,NA,2,9,3,5,10,8,2,4,4,4,4,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,2,3,4,3,4,4,3,3,3,3,3,3,4,3,NA,NA,NA,NA,NA,4,1,4,1,1,1,5,5,5,1,1,3,2,4,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,3,4,-0.988122588,0.210377141,1.324473
2013019,6028,19,2013,10,10,NA,NA,NA,NA,NA,NA,10,NA,NA,NA,NA,NA,NA,10,3,5,1,1,2,NA,0,NA,NA,NA,4,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2,NA,NA,5,1,NA,NA,2,2,2,NA,NA,NA,NA,NA,5,2,NA,3,1,NA,4,2,NA,2,1,NA,4,2,NA,3,1,NA,3,1,NA,3,2,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,1,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,6,7,3,NA,2,NA,NA,4,NA,NA,NA,5,NA,2,5,NA,5,5,3,2,NA,8,4,4,4,5,5,6,6,6,2,NA,NA,NA,NA,7,5,7,7,8,4,1,4,4,3,3,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,2,3,3,3,3,3,3,4,3,3,3,2,4,4,NA,NA,NA,NA,NA,3,9,3,4,4,4,1,5,1,2,3,1,1,4,4,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,2,2,1.391018274,0.401498213,0.9135802
2013020,4100,20,2013,15,15,NA,NA,NA,NA,NA,NA,15,NA,NA,NA,NA,NA,NA,15,4,9,2,1,1,NA,1,NA,NA,NA,3,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,1,NA,NA,4,1,NA,NA,4,1,3,NA,NA,NA,NA,NA,5,2,NA,3,1,NA,3,1,NA,4,2,NA,4,2,NA,4,2,NA,4,2,NA,2,2,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,1,1,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,4,99,8,NA,1,NA,NA,3,NA,NA,NA,99,NA,3,6,NA,4,8,6,1,NA,2,7,3,9,8,5,7,4,4,1,NA,NA,NA,NA,5,3,8,2,9,5,2,4,4,4,4,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,2,3,5,3,3,3,3,5,3,4,3,9,4,4,NA,NA,NA,NA,NA,4,1,3,1,5,4,4,5,3,1,1,3,3,4,1,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,3,5,2,2,-0.309398358,0.17005097,0.9583009
2013021,7021,21,2013,23,23,NA,NA,NA,NA,NA,NA,23,NA,NA,NA,NA,NA,NA,23,4,9,2,2,1,NA,1,NA,NA,NA,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,1,NA,NA,5,1,NA,NA,4,1,3,NA,NA,NA,NA,NA,5,2,NA,3,1,NA,3,1,NA,4,2,NA,4,2,NA,4,2,NA,4,2,NA,5,3,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0,1,1,0,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,99,10,10,NA,4,NA,NA,4,NA,NA,NA,10,NA,3,10,NA,3,10,5,1,NA,4,10,5,10,10,3,5,5,4,2,NA,NA,NA,NA,1,1,10,1,10,1,1,4,5,4,4,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,9,3,2,3,4,3,3,2,3,2,3,3,4,3,NA,NA,NA,NA,NA,3,9,2,2,5,5,3,5,5,1,1,3,4,2,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,3,5,3,4,-0.954898584,0.257660001,0.6851852
2013022,1114,22,2013,14,14,NA,NA,NA,NA,NA,NA,14,NA,NA,NA,NA,NA,NA,14,2,10,2,1,2,NA,0,NA,NA,NA,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2,NA,NA,3,9,NA,NA,5,1,2,NA,NA,NA,NA,NA,5,2,NA,5,2,NA,5,2,NA,5,2,NA,5,2,NA,5,2,NA,5,2,NA,5,5,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0,1,1,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,5,5,10,NA,1,NA,NA,1,NA,NA,NA,10,NA,1,5,NA,1,5,5,1,NA,1,5,1,5,10,5,3,2,2,1,NA,NA,NA,NA,99,99,99,99,99,99,1,4,4,4,4,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,2,3,3,3,3,3,3,4,3,3,3,3,4,3,NA,NA,NA,NA,NA,5,1,3,5,5,1,3,3,1,1,3,1,2,1,4,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,2,2,0.613380101,0.18175936,1.494949
2013023,7023,23,2013,22,22,NA,NA,NA,NA,NA,NA,22,NA,NA,NA,NA,NA,NA,22,3,8,3,1,2,NA,1,NA,NA,NA,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,NA,NA,5,1,NA,NA,4,1,2,NA,NA,NA,NA,NA,5,2,NA,2,1,NA,3,1,NA,4,2,NA,3,1,NA,3,1,NA,4,2,NA,4,4,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,1,0,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,5,6,9,NA,3,NA,NA,99,NA,NA,NA,9,NA,7,8,NA,5,8,8,1,NA,7,99,8,8,8,6,7,8,6,1,NA,NA,NA,NA,5,2,8,3,10,3,2,4,4,4,4,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,2,3,3,3,2,3,3,4,2,2,2,3,4,3,NA,NA,NA,NA,NA,3,9,3,3,3,5,2,4,4,4,1,4,3,1,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,1,1,-0.674863716,0.293212104,1.459355
2013024,7024,24,2013,23,23,NA,NA,NA,NA,NA,NA,23,NA,NA,NA,NA,NA,NA,23,3,7,2,2,1,NA,1,NA,NA,NA,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,1,NA,NA,5,1,NA,NA,3,9,2,NA,NA,NA,NA,NA,4,2,NA,4,2,NA,3,1,NA,3,1,NA,3,1,NA,3,1,NA,4,2,NA,4,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0,1,0,0,0,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,99,8,9,NA,4,NA,NA,5,NA,NA,NA,8,NA,3,9,NA,4,9,6,1,NA,2,7,4,8,9,5,5,4,2,1,NA,NA,NA,NA,2,2,3,9,7,8,2,3,4,3,5,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,1,3,2,4,4,4,4,4,2,2,2,2,4,2,NA,NA,NA,NA,NA,4,1,2,4,4,4,3,4,5,3,1,4,1,4,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,3,5,2,2,-0.804681466,0.22294121,0.6851852
2013025,7025,25,2013,13,13,NA,NA,NA,NA,NA,NA,13,NA,NA,NA,NA,NA,NA,13,2,8,2,2,1,NA,1,NA,NA,NA,9,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,9,NA,NA,9,9,NA,NA,9,9,1,NA,NA,NA,NA,NA,5,2,NA,5,2,NA,3,1,NA,4,2,NA,4,2,NA,5,2,NA,3,1,NA,5,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,0,1,1,0,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,2,99,8,NA,5,NA,NA,8,NA,NA,NA,8,NA,10,10,NA,5,5,10,3,NA,4,9,5,8,9,8,8,3,3,2,NA,NA,NA,NA,1,1,1,1,10,10,1,5,5,5,5,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,2,4,3,4,5,3,4,4,4,3,3,3,3,3,NA,NA,NA,NA,NA,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,-1.907547463,0.401172223,1.324473
