"yearcase","uniqueid","caseid","wave","party_survey","party_elected","pp1990_w","pp1993_w","pp1997_w","pp2001_w","pp2005_w","pp2009_w","pp2013_w","pp1986_e","pp1990_e","pp1994_e","pp1998_e","pp2002_e","pp2006_e","pp2010_e","region","age","elecsys","pplist","parlame","parlsys","fidelit","munelec","concurr","needmps","needmps2","needmps_all","abusemp","presinf","colig","cprep","cppol","cplimit","cpurnas","cpfisio","cpcorr","cpslow","cpmps","cpcenter","cpswitch","cpgovern","cpcands","cpparl","impinst","dilemma","coalperc","believe","demands","imptmin","efforts","exparea","expmin","promise","pporg","econaid","success","nocomp","bases","elecamp","famtrad","carisma","expel","expel2","expel_all","others","ppswitch","ppswitc2","ppswitch_all","execut","clients","clients2","clients_all","ppvsreg","prescand","govcand","plenario","defideo","visitas","visitas2","visitas_all","pedidos","pedidos2","pedidos_all","destpp","destpp2","destpp_all","pork","pork2","pork_all","destcn","destcn2","destcn_all","entidade","entidad2","entidade_all","local","local2","local_all","boletins","tvradio","discplen","votplen","intbill","amend","speaker","commiss","execpp","talkmil","fedbur","locbur","press","civsoc","mtsarney","mtcollor","favors","position","redtape","account","timevtr","timepref","timebill","timemisc","sarney","collor","itamar","cardoso1","cardoso2","lula","congress","partysys","coalgood","presscn","psdbpt","terms","pds1980","pmdb1980","pp1980_80","pdt1980","pt1980","ptb1980","outro1980","np1980","arena1966","mdb1966","outro1966","np1966","vereador","depest","senador","depfed","prefvice","govvice","ministro","secest","family","elei1990","occup","dempmdb","dempfl","dempds","dempsdb","demprn","dempdt","demptb","dempt","dempl","dempcdb","dempdc","dempcb","dempsb","dempstu","econdev","socord","demcons","ffaaint","ffaadem","mindef","minciv","extsni","lrclass","lrpmdb","lrdem","lrpcb","lrpcdob","lrpdc","lrpds","lrpdt","lrpfl","lrpl","lrpp","lrpp_ppb","lrppr","lrpps","lrpr","lrprn","lrpsb","lrpsd","lrpsdb","lrpsol","lrpstu","lrpt","lrptb","lrpv","lrsarney","lrcollor","lritamar","lrfhc","lrlula","lrdilma","econlmr","gov2006","pres2006","vot1989_1","vot1989_2","renda","inicpriv","govresp","concorr","getrich","trabvida","enviro","saude","edfund","edsuper","infra","socpol","flforpol","flallies","flviolence","fljudicial","flregulate","flrace","flpolref","flpreviden","flantipov","flanticorr","flgovrel","flsociety","flmonetary","dlforpol","dlallies","dlviol","dlinfra","dlrace","dlantpov","dlgender","dltecno","dlcorrup","dlgovrel","dlfiscal","dlcivsoc","dlmonet","dlhrmil","dlpetro","fpallies","fpecdev","fpinteg","fpauth","fpoecd","fpoecd2","fpoecd_all","china","onuseg","brfdi","bndes","cotaafro","cotrenda","casament","aborto","tengoal1","tengoal2","currentgoal1","currentgoal2","othergoal1","othergoal2","bfpobre","bfpref","bfbase","bflula","bfmywin","cites","amends","approved","econlmr1990","mnclmr","agrlmr","lrlmr","diap","kinzo","reldisc","absdisc","econdiap","ideodiap","presdiap","bcdiap","jurodiap","evangel","diapstar","diaphist","pm4","pm12","czideo","czideose","pweight"
1997011,3011,11,1997,45,45,NA,NA,45,NA,NA,NA,NA,NA,NA,45,NA,NA,NA,NA,2,8,2,1,1,NA,1,NA,NA,2,NA,1,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,1,NA,NA,8,9,2,9,99,7,9,3,6,2,NA,1,NA,1,NA,1,2,1,NA,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2,2,NA,2,NA,1,1,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,8,9,NA,NA,7,6,NA,2,NA,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,NA,NA,7,7,NA,8,NA,4,3,7,3,3,NA,NA,3,NA,3,3,NA,0,NA,1,1,NA,7,6,NA,NA,2,NA,NA,3,5,7,NA,5,NA,7,NA,NA,2,NA,6,NA,NA,2,5,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.851386474,0.56919308,0.84375
1997012,3012,12,1997,22,22,NA,NA,22,NA,NA,NA,NA,NA,NA,22,NA,NA,NA,NA,1,2,2,1,2,NA,1,NA,NA,1,NA,1,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,2,NA,NA,7,5,3,8,5,9,10,2,10,3,NA,2,NA,3,NA,2,4,2,NA,1,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,3,2,NA,1,NA,1,1,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,5,6,8,NA,NA,7,5,NA,2,NA,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,NA,NA,7,10,NA,8,NA,7,3,9,9,7,NA,NA,7,NA,3,3,NA,0,NA,1,3,NA,99,7,NA,NA,1,NA,NA,3,9,9,NA,9,NA,2,NA,NA,2,NA,4,NA,NA,2,9,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.474515304,0.207548558,0.9090909
1997013,3013,13,1997,45,11,NA,NA,45,NA,NA,NA,NA,NA,NA,11,NA,NA,NA,NA,3,8,3,1,1,NA,0,NA,NA,2,NA,1,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,2,NA,NA,8,2,1,6,6,8,7,6,7,3,NA,2,NA,4,NA,2,1,1,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2,1,NA,2,NA,1,1,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,2,6,8,NA,NA,5,3,NA,2,NA,1,1,0,0,0,0,0,1,0,1,0,0,0,1,1,0,1,1,0,0,0,1,NA,NA,10,6,NA,10,NA,6,6,6,6,6,NA,NA,6,NA,4,4,NA,1,NA,2,1,NA,4,5,NA,NA,3,NA,NA,3,9,9,NA,99,NA,3,NA,NA,3,NA,4,NA,NA,2,8,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.447095676,0.245924994,0.84375
1997014,3014,14,1997,14,14,NA,NA,14,NA,NA,NA,NA,NA,NA,14,NA,NA,NA,NA,3,4,2,1,1,NA,0,NA,NA,2,NA,1,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,2,NA,NA,3,6,3,5,7,8,8,9,10,4,NA,2,NA,3,NA,2,3,1,NA,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,1,2,NA,2,NA,1,1,NA,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,6,6,7,NA,NA,7,6,NA,2,NA,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,NA,NA,8,9,NA,10,NA,4,8,4,7,4,NA,NA,4,NA,3,3,NA,1,NA,1,3,NA,7,8,NA,NA,1,NA,NA,1,9,6,NA,7,NA,1,NA,NA,1,NA,10,NA,NA,1,9,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.04602575,0.382766477,1.527273
1997015,3015,15,1997,25,39,NA,NA,25,NA,NA,NA,NA,NA,NA,39,NA,NA,NA,NA,1,5,2,2,1,NA,0,NA,NA,4,NA,2,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,2,NA,NA,10,1,1,8,8,1,5,8,8,1,NA,1,NA,2,NA,1,4,2,NA,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,NA,1,NA,2,2,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,3,8,8,NA,NA,8,5,NA,1,NA,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,NA,NA,6,8,NA,7,NA,5,6,8,6,7,NA,NA,8,NA,4,1,NA,0,NA,1,4,NA,4,6,NA,NA,1,NA,NA,3,8,7,NA,8,NA,1,NA,NA,3,NA,8,NA,NA,1,7,NA,NA,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.222458786,0.247711322,0.8590909
1997016,3016,16,1997,45,45,NA,NA,45,NA,NA,NA,NA,NA,NA,45,NA,NA,NA,NA,4,6,2,1,1,NA,0,NA,NA,2,NA,1,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,2,NA,NA,1,2,1,8,1,10,9,5,10,4,NA,2,NA,3,NA,2,2,2,NA,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,3,4,NA,2,NA,1,1,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,1,7,8,NA,NA,7,5,NA,4,NA,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,NA,NA,7,6,NA,8,NA,7,3,7,3,7,NA,NA,7,NA,4,4,NA,0,NA,1,3,NA,5,5,NA,NA,1,NA,NA,3,10,10,NA,10,NA,2,NA,NA,1,NA,5,NA,NA,1,10,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.068412497,0.168487222,0.84375
1997017,2081,17,1997,12,12,NA,NA,12,NA,NA,NA,NA,NA,NA,12,NA,NA,NA,NA,4,5,1,1,2,NA,1,NA,NA,4,NA,2,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,2,NA,NA,9,8,1,7,5,7,8,9,8,2,NA,1,NA,1,NA,1,2,1,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2,1,NA,1,NA,3,2,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,6,4,8,NA,NA,6,7,NA,3,NA,2,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0,1,1,0,0,0,1,NA,NA,8,8,NA,9,NA,5,6,3,2,3,NA,NA,3,NA,4,2,NA,0,NA,2,1,NA,5,8,NA,NA,2,NA,NA,5,9,9,NA,8,NA,2,NA,NA,2,NA,8,NA,NA,2,9,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.02219122,0.17818383,1.527273
1997018,1147,18,1997,11,11,NA,NA,11,NA,NA,NA,NA,NA,NA,11,NA,NA,NA,NA,2,5,2,1,1,NA,0,NA,NA,3,NA,2,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,2,NA,NA,10,1,5,5,1,5,5,5,5,3,NA,2,NA,2,NA,1,2,2,NA,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,1,1,NA,1,NA,1,1,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,6,5,8,NA,NA,8,3,NA,2,NA,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,NA,NA,8,8,NA,8,NA,7,8,6,8,3,NA,NA,4,NA,3,3,NA,0,NA,1,2,NA,99,7,NA,NA,1,NA,NA,4,8,8,NA,8,NA,2,NA,NA,3,NA,7,NA,NA,2,8,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.018161952,0.212798992,1.320574
1997019,3019,19,1997,25,25,NA,NA,25,NA,NA,NA,NA,NA,NA,25,NA,NA,NA,NA,3,9,3,1,2,NA,1,NA,NA,2,NA,1,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,2,NA,NA,8,8,3,9,10,8,7,9,8,4,NA,2,NA,1,NA,1,1,3,NA,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,2,NA,3,NA,2,2,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,7,8,7,NA,NA,8,8,NA,1,NA,2,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,NA,NA,9,10,NA,8,NA,4,7,1,7,99,NA,NA,1,NA,3,2,NA,1,NA,4,4,NA,9,99,NA,NA,1,NA,NA,3,9,99,NA,8,NA,1,NA,NA,4,NA,6,NA,NA,1,6,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.26926685,0.301446637,0.8590909
1997020,2157,20,1997,25,15,NA,NA,25,NA,NA,NA,NA,NA,NA,15,NA,NA,NA,NA,1,6,1,1,2,NA,0,NA,NA,4,NA,2,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,1,NA,NA,99,99,99,99,99,99,99,99,99,4,NA,2,NA,4,NA,2,4,1,NA,1,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2,1,NA,1,NA,1,2,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,9,8,9,NA,NA,10,8,NA,2,NA,2,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,9,NA,NA,10,10,NA,9,NA,9,9,10,10,10,NA,NA,10,NA,4,4,NA,1,NA,1,1,NA,6,4,NA,NA,1,NA,NA,4,6,5,NA,7,NA,2,NA,NA,2,NA,6,NA,NA,2,6,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.051901284,0.215375548,0.8590909
1997021,3021,21,1997,15,15,NA,NA,15,NA,NA,NA,NA,NA,NA,15,NA,NA,NA,NA,1,7,2,1,2,NA,0,NA,NA,4,NA,2,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,2,NA,NA,6,7,1,8,7,2,7,3,4,4,NA,2,NA,1,NA,1,1,1,NA,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,3,1,NA,1,NA,3,2,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,1,5,6,NA,NA,5,5,NA,2,NA,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,NA,NA,7,3,NA,4,NA,8,3,8,3,8,NA,NA,7,NA,4,3,NA,0,NA,1,1,NA,4,7,NA,NA,2,NA,NA,3,9,9,NA,9,NA,3,NA,NA,2,NA,9,NA,NA,2,9,NA,NA,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.607849839,0.219575283,0.9917355
1997022,1150,22,1997,11,11,NA,NA,11,NA,NA,NA,NA,NA,NA,11,NA,NA,NA,NA,3,10,1,1,2,NA,1,NA,NA,2,NA,1,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,2,NA,NA,99,99,99,99,99,99,99,99,99,2,NA,1,NA,1,NA,1,2,2,NA,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,1,3,NA,2,NA,4,1,NA,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,6,5,7,NA,NA,6,1,NA,1,NA,5,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,1,0,0,1,0,1,NA,NA,5,5,NA,5,NA,5,5,5,5,5,NA,NA,5,NA,1,2,NA,0,NA,1,2,NA,4,5,NA,NA,1,NA,NA,2,7,4,NA,7,NA,1,NA,NA,1,NA,4,NA,NA,1,5,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.245758373,0.225108064,1.320574
1997023,3023,23,1997,15,15,NA,NA,15,NA,NA,NA,NA,NA,NA,15,NA,NA,NA,NA,4,5,2,1,1,NA,1,NA,NA,4,NA,2,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,NA,NA,2,NA,NA,10,10,10,99,99,99,99,10,10,2,NA,1,NA,1,NA,1,1,1,NA,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,3,3,NA,2,NA,1,1,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,5,8,8,NA,NA,6,6,NA,1,NA,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,0,0,0,1,NA,NA,7,7,NA,7,NA,3,7,3,3,3,NA,NA,3,NA,4,3,NA,1,NA,2,2,NA,4,4,NA,NA,1,NA,NA,4,10,6,NA,10,NA,1,NA,NA,1,NA,10,NA,NA,1,7,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.278336625,0.308113411,0.9917355
1997024,1079,24,1997,45,45,NA,NA,45,NA,NA,NA,NA,NA,NA,45,NA,NA,NA,NA,2,5,1,1,1,NA,1,NA,NA,4,NA,2,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,2,NA,NA,9,2,2,6,2,9,10,10,10,2,NA,1,NA,4,NA,2,2,2,NA,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,3,1,NA,2,NA,1,2,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,1,4,7,NA,NA,6,5,NA,2,NA,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,NA,NA,8,8,NA,8,NA,8,8,8,8,3,NA,NA,7,NA,3,3,NA,0,NA,1,2,NA,5,5,NA,NA,1,NA,NA,3,9,8,NA,10,NA,3,NA,NA,2,NA,4,NA,NA,2,7,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.195474016,0.179851772,0.84375
