"yearcase","uniqueid","caseid","wave","party_survey","party_elected","pp1990_w","pp1993_w","pp1997_w","pp2001_w","pp2005_w","pp2009_w","pp2013_w","pp1986_e","pp1990_e","pp1994_e","pp1998_e","pp2002_e","pp2006_e","pp2010_e","region","age","elecsys","pplist","parlame","parlsys","fidelit","munelec","concurr","needmps","needmps2","needmps_all","abusemp","presinf","colig","cprep","cppol","cplimit","cpurnas","cpfisio","cpcorr","cpslow","cpmps","cpcenter","cpswitch","cpgovern","cpcands","cpparl","impinst","dilemma","coalperc","believe","demands","imptmin","efforts","exparea","expmin","promise","pporg","econaid","success","nocomp","bases","elecamp","famtrad","carisma","expel","expel2","expel_all","others","ppswitch","ppswitc2","ppswitch_all","execut","clients","clients2","clients_all","ppvsreg","prescand","govcand","plenario","defideo","visitas","visitas2","visitas_all","pedidos","pedidos2","pedidos_all","destpp","destpp2","destpp_all","pork","pork2","pork_all","destcn","destcn2","destcn_all","entidade","entidad2","entidade_all","local","local2","local_all","boletins","tvradio","discplen","votplen","intbill","amend","speaker","commiss","execpp","talkmil","fedbur","locbur","press","civsoc","mtsarney","mtcollor","favors","position","redtape","account","timevtr","timepref","timebill","timemisc","sarney","collor","itamar","cardoso1","cardoso2","lula","congress","partysys","coalgood","presscn","psdbpt","terms","pds1980","pmdb1980","pp1980_80","pdt1980","pt1980","ptb1980","outro1980","np1980","arena1966","mdb1966","outro1966","np1966","vereador","depest","senador","depfed","prefvice","govvice","ministro","secest","family","elei1990","occup","dempmdb","dempfl","dempds","dempsdb","demprn","dempdt","demptb","dempt","dempl","dempcdb","dempdc","dempcb","dempsb","dempstu","econdev","socord","demcons","ffaaint","ffaadem","mindef","minciv","extsni","lrclass","lrpmdb","lrdem","lrpcb","lrpcdob","lrpdc","lrpds","lrpdt","lrpfl","lrpl","lrpp","lrpp_ppb","lrppr","lrpps","lrpr","lrprn","lrpsb","lrpsd","lrpsdb","lrpsol","lrpstu","lrpt","lrptb","lrpv","lrsarney","lrcollor","lritamar","lrfhc","lrlula","lrdilma","econlmr","gov2006","pres2006","vot1989_1","vot1989_2","renda","inicpriv","govresp","concorr","getrich","trabvida","enviro","saude","edfund","edsuper","infra","socpol","flforpol","flallies","flviolence","fljudicial","flregulate","flrace","flpolref","flpreviden","flantipov","flanticorr","flgovrel","flsociety","flmonetary","dlforpol","dlallies","dlviol","dlinfra","dlrace","dlantpov","dlgender","dltecno","dlcorrup","dlgovrel","dlfiscal","dlcivsoc","dlmonet","dlhrmil","dlpetro","fpallies","fpecdev","fpinteg","fpauth","fpoecd","fpoecd2","fpoecd_all","china","onuseg","brfdi","bndes","cotaafro","cotrenda","casament","aborto","tengoal1","tengoal2","currentgoal1","currentgoal2","othergoal1","othergoal2","bfpobre","bfpref","bfbase","bflula","bfmywin","cites","amends","approved","econlmr1990","mnclmr","agrlmr","lrlmr","diap","kinzo","reldisc","absdisc","econdiap","ideodiap","presdiap","bcdiap","jurodiap","evangel","diapstar","diaphist","pm4","pm12","czideo","czideose","pweight"
2009011,6011,11,2009,23,23,NA,NA,NA,NA,NA,23,NA,NA,NA,NA,NA,NA,23,NA,1,2,9,1,2,NA,0,NA,NA,3,NA,2,NA,NA,NA,1,2,2,2,1,1,1,1,1,1,1,1,3,NA,2,70,2,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,2,NA,3,NA,2,NA,1,NA,1,2,2,9,2,1,2,NA,2,1,NA,1,0,NA,0,2,NA,2,2,NA,2,2,NA,2,2,NA,2,2,NA,NA,NA,1,3,1,NA,3,NA,3,3,NA,3,NA,NA,1,2,2,3,33.333333,25,20.833333,82.166667,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,1,1,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,5,6,7,NA,2,NA,NA,4,NA,NA,NA,8,NA,3,8,NA,3,NA,5,1,NA,3,8,4,NA,NA,NA,NA,NA,NA,9,123,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,4,5,5,2,4,3,3,3,3,7,6,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,2,3,1,3,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-2,2,2,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.178321009,0.191377214,0.7605219
2009012,6012,12,2009,13,13,NA,NA,NA,NA,NA,13,NA,NA,NA,NA,NA,NA,13,NA,5,7,1,1,1,NA,1,NA,NA,2,NA,1,NA,NA,NA,2,2,3,3,2,3,3,2,2,3,2,2,3,NA,2,55,1,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,1,NA,3,NA,2,NA,2,NA,1,1,1,0,1,1,2,NA,2,2,NA,2,2,NA,2,2,NA,2,1,NA,1,1,NA,1,1,NA,1,2,NA,NA,NA,3,3,2,NA,1,NA,1,1,NA,1,NA,NA,4,1,3,2,20,20,50,10,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,1,0,0,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,4,6,10,NA,2,NA,NA,5,NA,NA,NA,7,NA,7,7,NA,4,NA,6,1,NA,2,7,5,NA,NA,NA,NA,NA,NA,3,1213,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,5,8,8,5,2,5,2,2,4,3,2,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,1,2,3,3,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.491320975,0.203729262,0.9156785
2009013,6013,13,2009,25,25,NA,NA,NA,NA,NA,25,NA,NA,NA,NA,NA,NA,25,NA,2,7,1,2,1,NA,1,NA,NA,3,NA,2,NA,NA,NA,1,1,2,3,3,3,3,3,2,3,2,2,3,NA,2,60,1,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,2,NA,2,NA,1,NA,3,NA,2,2,0,1,2,1,2,NA,2,2,NA,2,2,NA,2,2,NA,2,1,NA,1,0,NA,0,2,NA,2,1,NA,NA,NA,1,2,2,NA,2,NA,2,1,NA,3,NA,NA,1,1,1,3,25,35,20,20,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0,1,0,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,5,5,5,NA,3,NA,NA,4,NA,NA,NA,8,NA,5,8,NA,3,NA,5,1,NA,3,6,3,NA,NA,NA,NA,NA,NA,2,525,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,8,6,6,6,3,6,3,3,6,6,3,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,1,1,2,3,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.350264163,0.276387298,0.8744462
2009014,6014,14,2009,13,13,NA,NA,NA,NA,NA,13,NA,NA,NA,NA,NA,NA,13,NA,2,6,1,1,2,NA,1,NA,NA,9,NA,9,NA,NA,NA,1,1,4,4,2,4,4,2,9,4,9,9,9,NA,1,67,1,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,1,NA,1,NA,1,NA,9,NA,9,1,9,9,2,2,2,NA,2,1,NA,1,1,NA,1,2,NA,2,1,NA,1,2,NA,2,2,NA,2,2,NA,NA,NA,1,2,1,NA,1,NA,2,1,NA,1,NA,NA,2,1,2,1,28.571429,28.571429,28.571429,14.285714,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0,1,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,99,4,99,NA,3,NA,NA,99,NA,NA,NA,99,NA,99,99,NA,5,NA,2,99,NA,1,99,99,NA,NA,NA,NA,NA,NA,3,640,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,8,5,5,1,1,10,4,1,1,1,1,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,9,9,9,9,NA,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,9,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.177053347,0.972977375,0.9156785
2009015,2054,15,2009,40,40,NA,NA,NA,NA,NA,40,NA,NA,NA,NA,NA,NA,40,NA,2,9,2,1,1,NA,1,NA,NA,4,NA,2,NA,NA,NA,1,1,4,1,1,1,1,1,1,1,1,1,4,NA,1,60,1,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,1,NA,1,NA,1,NA,4,NA,2,2,1,1,1,1,1,NA,1,0,NA,0,0,NA,0,2,NA,2,1,NA,1,1,NA,1,2,NA,2,1,NA,NA,NA,3,3,2,NA,3,NA,3,3,NA,2,NA,NA,1,2,2,3,5,30,60,5,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,NA,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,1,0,0,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,4,8,9,NA,4,NA,NA,6,NA,NA,NA,7,NA,6,7,NA,4,NA,6,1,NA,99,7,4,NA,NA,NA,NA,NA,NA,3,9999,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,4,99,4,6,6,5,3,2,3,4,6,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2,2,3,3,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.66960378,0.22424185,0.9067761
2009016,2035,16,2009,11,11,NA,NA,NA,NA,NA,11,NA,NA,NA,NA,NA,NA,11,NA,3,6,1,1,1,NA,0,NA,NA,3,NA,2,NA,NA,NA,2,3,4,2,1,1,2,3,1,2,2,1,1,NA,2,60,2,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,NA,2,NA,4,NA,2,NA,4,NA,2,2,0,-1,2,1,2,NA,2,1,NA,1,0,NA,0,2,NA,2,1,NA,1,1,NA,1,0,NA,0,2,NA,NA,NA,1,2,1,NA,3,NA,4,4,NA,4,NA,NA,3,2,3,2,70,0,10,20,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,NA,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,1,0,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,9,7,7,NA,2,NA,NA,4,NA,NA,NA,8,NA,3,5,NA,3,NA,5,1,NA,6,9,6,NA,NA,NA,NA,NA,NA,1,1915,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,10,10,9,10,9,9,10,9,10,9,9,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,2,2,1,2,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,1,2,-2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.082189303,0.270241894,3.042088
2009017,6017,17,2009,15,15,NA,NA,NA,NA,NA,15,NA,NA,NA,NA,NA,NA,15,NA,3,7,9,2,1,NA,0,NA,NA,4,NA,2,NA,NA,NA,4,4,2,1,1,1,2,3,1,2,1,1,2,NA,1,60,9,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,2,NA,1,NA,1,NA,1,NA,1,2,1,-1,1,1,2,NA,2,2,NA,2,1,NA,1,2,NA,2,1,NA,1,1,NA,1,2,NA,2,1,NA,NA,NA,3,2,2,NA,2,NA,1,1,NA,2,NA,NA,1,2,1,2,30,30,30,10,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,NA,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,1,0,0,1,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,3,6,2,NA,2,NA,NA,99,NA,NA,NA,2,NA,6,3,NA,3,NA,5,NA,NA,7,4,99,NA,NA,NA,NA,NA,NA,2,1113,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,9,8,8,8,3,8,3,3,8,8,5,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,1,1,1,2,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,-1,1,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.08883936,1.123293182,1.21258
2009018,6018,18,2009,45,45,NA,NA,NA,NA,NA,45,NA,NA,NA,NA,NA,NA,45,NA,5,5,1,1,2,NA,1,NA,NA,2,NA,1,NA,NA,NA,2,2,2,4,3,3,3,4,3,3,3,3,3,NA,1,70,1,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,2,NA,3,NA,2,NA,2,NA,1,2,0,0,1,1,2,NA,2,1,NA,1,0,NA,0,2,NA,2,1,NA,1,1,NA,1,1,NA,1,1,NA,NA,NA,2,2,1,NA,1,NA,3,3,NA,2,NA,NA,1,2,1,3,10,30,40,20,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,1,0,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,5,6,8,NA,3,NA,NA,4,NA,NA,NA,7,NA,5,8,NA,4,NA,5,1,NA,4,8,4,NA,NA,NA,NA,NA,NA,1,911,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,4,5,7,7,7,8,9,9,4,7,8,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,1,1,3,2,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.009872589,0.190619527,0.6645792
2009019,6019,19,2009,99,99,NA,NA,NA,NA,NA,99,NA,NA,NA,NA,NA,NA,99,NA,9,99,9,9,9,NA,9,NA,NA,9,NA,9,NA,NA,NA,9,9,9,9,9,9,9,9,9,9,9,9,9,NA,9,999,9,NA,NA,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,NA,9,NA,9,NA,9,NA,9,NA,9,9,9,9,9,9,9,NA,9,9,NA,9,9,NA,9,9,NA,9,9,NA,9,9,NA,9,9,NA,9,9,NA,NA,NA,9,9,9,NA,9,NA,9,9,NA,9,NA,NA,9,9,9,9,999,999,999,999,NA,NA,NA,NA,NA,NA,NA,NA,9,NA,NA,99,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,9,9,9,9,9,9,9,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,NA,NA,NA,NA,99,99,99,NA,99,NA,NA,99,NA,NA,NA,99,NA,99,99,NA,99,NA,99,99,NA,99,99,99,NA,NA,NA,NA,NA,NA,9,9999,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,99,99,99,99,99,99,99,99,99,99,99,99,99,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,9,9,9,9,NA,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,9,9,9,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2009020,4115,20,2009,40,40,NA,NA,NA,NA,NA,40,NA,NA,NA,NA,NA,NA,40,NA,3,10,2,2,1,NA,0,NA,NA,3,NA,2,NA,NA,NA,3,2,3,2,1,1,2,1,2,1,1,1,1,NA,1,55,2,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,1,NA,2,NA,1,NA,2,NA,1,2,0,0,0,0,2,NA,2,0,NA,0,1,NA,1,0,NA,0,2,NA,2,2,NA,2,0,NA,0,1,NA,NA,NA,1,3,2,NA,2,NA,3,3,NA,2,NA,NA,3,1,2,3,0.08333333,0.08333333,0.83333333,0,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,0,1,1,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,1,7,10,NA,2,NA,NA,4,NA,NA,NA,10,NA,4,10,NA,4,NA,7,1,NA,4,9,5,NA,NA,NA,NA,NA,NA,3,2613,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,10,5,5,4,1,5,10,4,10,5,8,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,1,2,2,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.293549053,0.156651682,0.9067761
2009021,6021,21,2009,22,22,NA,NA,NA,NA,NA,22,NA,NA,NA,NA,NA,NA,22,NA,3,6,1,1,2,NA,1,NA,NA,4,NA,2,NA,NA,NA,1,1,1,4,1,4,4,4,1,4,1,1,1,NA,1,60,2,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,NA,2,NA,1,NA,1,NA,1,NA,1,2,2,1,1,2,2,NA,2,2,NA,2,2,NA,2,2,NA,2,2,NA,2,2,NA,2,2,NA,2,1,NA,NA,NA,1,1,1,NA,3,NA,1,2,NA,2,NA,NA,1,1,1,3,20,33.333333,26.666667,20,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,6,5,7,NA,4,NA,NA,3,NA,NA,NA,9,NA,3,6,NA,2,NA,4,1,NA,3,5,1,NA,NA,NA,NA,NA,NA,1,812,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,10,10,10,3,1,10,1,1,1,1,1,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,1,1,1,4,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,2,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.99960751,0.233078267,1.37479
2009022,5062,22,2009,40,40,NA,NA,NA,NA,NA,40,NA,NA,NA,NA,NA,NA,40,NA,3,4,2,1,1,NA,0,NA,NA,3,NA,2,NA,NA,NA,2,3,3,2,1,2,2,2,3,3,2,1,2,NA,1,60,1,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,2,NA,3,NA,2,NA,2,NA,1,2,0,0,1,0,2,NA,2,1,NA,1,1,NA,1,2,NA,2,1,NA,1,1,NA,1,1,NA,1,1,NA,NA,NA,1,2,2,NA,3,NA,3,3,NA,3,NA,NA,1,2,2,3,20.833333,25,29.166667,25,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,1,0,0,0,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,4,7,9,NA,2,NA,NA,5,NA,NA,NA,8,NA,6,2,NA,3,NA,8,1,NA,5,5,5,NA,NA,NA,NA,NA,NA,3,9999,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,9,5,5,6,3,5,6,3,9,5,5,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,2,2,3,3,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,1,2,-1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.31403143,0.257024697,0.9067761
2009023,6023,23,2009,15,15,NA,NA,NA,NA,NA,15,NA,NA,NA,NA,NA,NA,15,NA,3,4,3,2,1,NA,9,NA,NA,9,NA,9,NA,NA,NA,9,9,9,9,9,9,9,9,9,9,9,9,9,NA,9,999,9,NA,NA,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,NA,9,NA,9,NA,9,NA,9,NA,9,9,9,9,9,9,9,NA,9,9,NA,9,9,NA,9,9,NA,9,9,NA,9,9,NA,9,9,NA,9,9,NA,NA,NA,9,9,9,NA,9,NA,9,9,NA,9,NA,NA,9,9,9,9,9,9,9,9,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,9,9,9,9,9,9,9,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,99,99,99,NA,99,NA,NA,99,NA,NA,NA,99,NA,99,99,NA,99,NA,99,99,NA,99,99,99,NA,NA,NA,NA,NA,NA,9,9999,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,99,99,99,99,99,99,99,99,99,99,99,99,99,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,9,9,9,9,NA,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,9,9,9,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.21258
2009024,6024,24,2009,23,23,NA,NA,NA,NA,NA,23,NA,NA,NA,NA,NA,NA,23,NA,3,10,2,2,1,NA,0,NA,NA,2,NA,1,NA,NA,NA,3,2,4,1,1,1,4,9,4,4,1,2,4,NA,1,60,1,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,NA,2,NA,3,NA,2,NA,2,NA,1,2,0,0,1,1,2,NA,2,1,NA,1,1,NA,1,2,NA,2,2,NA,2,1,NA,1,2,NA,2,2,NA,NA,NA,1,2,3,NA,1,NA,4,2,NA,4,NA,NA,3,3,3,3,10,10,70,10,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,0,1,0,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,NA,NA,NA,NA,5,10,10,NA,2,NA,NA,99,NA,NA,NA,10,NA,3,10,NA,10,NA,5,2,NA,5,10,10,NA,NA,NA,NA,NA,NA,9,1145,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,10,10,10,2,10,10,10,10,10,10,10,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,4,4,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,-1,9,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.715318809,0.353407291,0.7605219
2009025,6025,25,2009,25,25,NA,NA,NA,NA,NA,25,NA,NA,NA,NA,NA,NA,25,NA,2,2,2,2,2,NA,1,NA,NA,2,NA,1,NA,NA,NA,2,3,3,2,1,1,2,3,1,1,2,2,4,NA,2,65,2,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,1,NA,1,NA,1,NA,1,NA,1,1,1,0,1,1,2,NA,2,1,NA,1,1,NA,1,2,NA,2,1,NA,1,1,NA,1,2,NA,2,1,NA,NA,NA,2,2,1,NA,1,NA,3,2,NA,3,NA,NA,1,2,3,3,30,30,30,10,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,NA,99,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,9,9,9,9,9,9,9,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,7,5,7,NA,2,NA,NA,4,NA,NA,NA,4,NA,99,99,NA,3,NA,6,1,NA,3,4,5,NA,NA,NA,NA,NA,NA,1,9999,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,3,9,99,2,3,9,9,3,2,99,5,99,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,2,2,1,2,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.491932394,0.264348306,0.8744462
